site,sp.pair,bb.sp1,bb.sp2,subgenus1,subgenus2,tongue1,tongue2,elev.mean,tongue.diff,tongue.pair,subgenus.diff,niche.overlap,level,niche.overlap.genus,niche.overlap.family,niche.overlap.ktype
wmb3,prat:psit,prat,psit,Pyrobombus,Psithyrus,short,short,1420,FALSE,short:short,different,0.5280373165697347,morphotype,NA,NA,0.5280373165697347
wmb3,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,1420,FALSE,short:short,different,0.972091393944239,morphotype,NA,NA,0.972091393944239
wmb3,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,1420,FALSE,short:short,different,0.46223532161800496,morphotype,NA,NA,0.46223532161800496
wmb3,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,1420,TRUE,short:med,different,0.6783200474909631,morphotype,NA,NA,0.6783200474909631
wmb3,psit:soro,psit,soro,Psithyrus,Kallobombus,short,short,1420,FALSE,short:short,different,0.42888115694188966,morphotype,NA,NA,0.42888115694188966
wmb3,psit:telu,psit,telu,Psithyrus,Bombus,short,short,1420,FALSE,short:short,different,0.7014328120889689,morphotype,NA,NA,0.7014328120889689
wmb3,psit:wurf,psit,wurf,Psithyrus,Alpigenobombus,short,med,1420,TRUE,short:med,different,0.6266281720388669,morphotype,NA,NA,0.6266281720388669
wmb3,soro:telu,soro,telu,Kallobombus,Bombus,short,short,1420,FALSE,short:short,different,0.42861695701571856,morphotype,NA,NA,0.42861695701571856
wmb3,soro:wurf,soro,wurf,Kallobombus,Alpigenobombus,short,med,1420,TRUE,short:med,different,0.5857701890850543,morphotype,NA,NA,0.5857701890850543
wmb3,telu:wurf,telu,wurf,Bombus,Alpigenobombus,short,med,1420,TRUE,short:med,different,0.677033296807565,morphotype,NA,NA,0.677033296807565
wmb4,gers:hort,gers,hort,Megabombus,Megabombus,long,long,1655,FALSE,long:long,same,0.4604480703207824,morphotype,NA,NA,0.4604480703207824
wmb4,gers:hypn,gers,hypn,Megabombus,Pyrobombus,long,med,1655,TRUE,med:long,different,0.528497409326425,morphotype,NA,NA,0.528497409326425
wmb4,gers:lapi,gers,lapi,Megabombus,Melanobombus,long,short,1655,TRUE,short:long,different,0,morphotype,NA,NA,0
wmb4,gers:mend,gers,mend,Megabombus,Mendacibombus,long,long,1655,FALSE,long:long,different,0.6666666666666666,morphotype,NA,NA,0.6666666666666666
wmb4,gers:mont,gers,mont,Megabombus,Pyrobombus,long,med,1655,TRUE,med:long,different,0.04785169994169336,morphotype,NA,NA,0.04785169994169336
wmb4,gers:muci,gers,muci,Megabombus,Thoracobombus,long,med,1655,TRUE,med:long,different,0.286624203821656,morphotype,NA,NA,0.286624203821656
wmb4,gers:pasc,gers,pasc,Megabombus,Thoracobombus,long,med,1655,TRUE,med:long,different,0.46513296331133125,morphotype,NA,NA,0.46513296331133125
wmb4,gers:prat,gers,prat,Megabombus,Pyrobombus,long,short,1655,TRUE,short:long,different,0.2511475709657902,morphotype,NA,NA,0.2511475709657902
wmb4,gers:psit,gers,psit,Megabombus,Psithyrus,long,short,1655,TRUE,short:long,different,0,morphotype,NA,NA,0
wmb4,gers:pyre,gers,pyre,Megabombus,Pyrobombus,long,short,1655,TRUE,short:long,different,0.30580830539782444,morphotype,NA,NA,0.30580830539782444
wmb4,gers:soro,gers,soro,Megabombus,Kallobombus,long,short,1655,TRUE,short:long,different,0.19381041581226266,morphotype,NA,NA,0.19381041581226266
wmb4,gers:telu,gers,telu,Megabombus,Bombus,long,short,1655,TRUE,short:long,different,0.2727956313298546,morphotype,NA,NA,0.2727956313298546
wmb4,gers:wurf,gers,wurf,Megabombus,Alpigenobombus,long,med,1655,TRUE,med:long,different,0.5917503444645638,morphotype,NA,NA,0.5917503444645638
wmb4,hort:hypn,hort,hypn,Megabombus,Pyrobombus,long,med,1655,TRUE,med:long,different,0.7483016672735886,morphotype,NA,NA,0.7483016672735886
wmb4,hort:lapi,hort,lapi,Megabombus,Melanobombus,long,short,1655,TRUE,short:long,different,0.25580448351154583,morphotype,NA,NA,0.25580448351154583
wmb4,hort:mend,hort,mend,Megabombus,Mendacibombus,long,long,1655,FALSE,long:long,different,0.6616911894654963,morphotype,NA,NA,0.6616911894654963
wmb4,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,1655,TRUE,med:long,different,0.6219522433452543,morphotype,NA,NA,0.6219522433452543
wmb4,hort:muci,hort,muci,Megabombus,Thoracobombus,long,med,1655,TRUE,med:long,different,0.626720247404877,morphotype,NA,NA,0.626720247404877
wmb4,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,1655,TRUE,med:long,different,0.8764328077951284,morphotype,NA,NA,0.8764328077951284
wmb4,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,1655,TRUE,short:long,different,0.4844498391265373,morphotype,NA,NA,0.4844498391265373
wmb4,hort:psit,hort,psit,Megabombus,Psithyrus,long,short,1655,TRUE,short:long,different,0.40089506679557574,morphotype,NA,NA,0.40089506679557574
wmb4,hort:pyre,hort,pyre,Megabombus,Pyrobombus,long,short,1655,TRUE,short:long,different,0.7245743738441313,morphotype,NA,NA,0.7245743738441313
wmb4,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,1655,TRUE,short:long,different,0.6839183671109225,morphotype,NA,NA,0.6839183671109225
wmb4,hort:telu,hort,telu,Megabombus,Bombus,long,short,1655,TRUE,short:long,different,0.7882092966418787,morphotype,NA,NA,0.7882092966418787
wmb4,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,1655,TRUE,med:long,different,0.8850805763104032,morphotype,NA,NA,0.8850805763104032
wmb4,hypn:lapi,hypn,lapi,Pyrobombus,Melanobombus,med,short,1655,TRUE,short:med,different,0.44041450777202074,morphotype,NA,NA,0.44041450777202074
wmb4,hypn:mend,hypn,mend,Pyrobombus,Mendacibombus,med,long,1655,TRUE,med:long,different,0.5779748706577974,morphotype,NA,NA,0.5779748706577974
wmb4,hypn:mont,hypn,mont,Pyrobombus,Pyrobombus,med,med,1655,FALSE,med:med,same,0.6649086507904309,morphotype,NA,NA,0.6649086507904309
wmb4,hypn:muci,hypn,muci,Pyrobombus,Thoracobombus,med,med,1655,FALSE,med:med,different,0.622134354099188,morphotype,NA,NA,0.622134354099188
wmb4,hypn:pasc,hypn,pasc,Pyrobombus,Thoracobombus,med,med,1655,FALSE,med:med,different,0.6962478536472944,morphotype,NA,NA,0.6962478536472944
wmb4,hypn:prat,hypn,prat,Pyrobombus,Pyrobombus,med,short,1655,TRUE,short:med,same,0.39232601905179865,morphotype,NA,NA,0.39232601905179865
wmb4,hypn:psit,hypn,psit,Pyrobombus,Psithyrus,med,short,1655,TRUE,short:med,different,0,morphotype,NA,NA,0
wmb4,hypn:pyre,hypn,pyre,Pyrobombus,Pyrobombus,med,short,1655,TRUE,short:med,same,0.5228127626292572,morphotype,NA,NA,0.5228127626292572
wmb4,hypn:soro,hypn,soro,Pyrobombus,Kallobombus,med,short,1655,TRUE,short:med,different,0.4588691390927342,morphotype,NA,NA,0.4588691390927342
wmb4,hypn:telu,hypn,telu,Pyrobombus,Bombus,med,short,1655,TRUE,short:med,different,0.6466743138145065,morphotype,NA,NA,0.6466743138145065
wmb4,hypn:wurf,hypn,wurf,Pyrobombus,Alpigenobombus,med,med,1655,FALSE,med:med,different,0.9284399101823787,morphotype,NA,NA,0.9284399101823787
wmb4,lapi:mend,lapi,mend,Melanobombus,Mendacibombus,short,long,1655,TRUE,short:long,different,0.2222222222222222,morphotype,NA,NA,0.2222222222222222
wmb4,lapi:mont,lapi,mont,Melanobombus,Pyrobombus,short,med,1655,TRUE,short:med,different,0.15950566647231101,morphotype,NA,NA,0.15950566647231101
wmb4,lapi:muci,lapi,muci,Melanobombus,Thoracobombus,short,med,1655,TRUE,short:med,different,0.7643312101910827,morphotype,NA,NA,0.7643312101910827
wmb4,lapi:pasc,lapi,pasc,Melanobombus,Thoracobombus,short,med,1655,TRUE,short:med,different,0.34304098227645397,morphotype,NA,NA,0.34304098227645397
wmb4,lapi:prat,lapi,prat,Melanobombus,Pyrobombus,short,short,1655,FALSE,short:short,different,0.007829208068181215,morphotype,NA,NA,0.007829208068181215
wmb4,lapi:psit,lapi,psit,Melanobombus,Psithyrus,short,short,1655,FALSE,short:short,different,0,morphotype,NA,NA,0
wmb4,lapi:pyre,lapi,pyre,Melanobombus,Pyrobombus,short,short,1655,FALSE,short:short,different,0,morphotype,NA,NA,0
wmb4,lapi:soro,lapi,soro,Melanobombus,Kallobombus,short,short,1655,FALSE,short:short,different,0,morphotype,NA,NA,0
wmb4,lapi:telu,lapi,telu,Melanobombus,Bombus,short,short,1655,FALSE,short:short,different,0.23694275488477734,morphotype,NA,NA,0.23694275488477734
wmb4,lapi:wurf,lapi,wurf,Melanobombus,Alpigenobombus,short,med,1655,TRUE,short:med,different,0.40289099496413316,morphotype,NA,NA,0.40289099496413316
wmb4,mend:mont,mend,mont,Mendacibombus,Pyrobombus,long,med,1655,TRUE,med:long,different,0.13357343781297204,morphotype,NA,NA,0.13357343781297204
wmb4,mend:muci,mend,muci,Mendacibombus,Thoracobombus,long,med,1655,TRUE,med:long,different,0.44697633654688873,morphotype,NA,NA,0.44697633654688873
wmb4,mend:pasc,mend,pasc,Mendacibombus,Thoracobombus,long,med,1655,TRUE,med:long,different,0.8460352707042367,morphotype,NA,NA,0.8460352707042367
wmb4,mend:prat,mend,prat,Mendacibombus,Pyrobombus,long,short,1655,TRUE,short:long,different,0.33190190808436904,morphotype,NA,NA,0.33190190808436904
wmb4,mend:psit,mend,psit,Mendacibombus,Psithyrus,long,short,1655,TRUE,short:long,different,0.4347826086956522,morphotype,NA,NA,0.4347826086956522
wmb4,mend:pyre,mend,pyre,Mendacibombus,Pyrobombus,long,short,1655,TRUE,short:long,different,0.3533003349239753,morphotype,NA,NA,0.3533003349239753
wmb4,mend:soro,mend,soro,Mendacibombus,Kallobombus,long,short,1655,TRUE,short:long,different,0.3350917743054217,morphotype,NA,NA,0.3350917743054217
wmb4,mend:telu,mend,telu,Mendacibombus,Bombus,long,short,1655,TRUE,short:long,different,0.7278698443951888,morphotype,NA,NA,0.7278698443951888
wmb4,mend:wurf,mend,wurf,Mendacibombus,Alpigenobombus,long,med,1655,TRUE,med:long,different,0.7186519623294518,morphotype,NA,NA,0.7186519623294518
wmb4,mont:muci,mont,muci,Pyrobombus,Thoracobombus,med,med,1655,FALSE,med:med,different,0.26138286570108615,morphotype,NA,NA,0.26138286570108615
wmb4,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,1655,FALSE,med:med,different,0.3944840345439493,morphotype,NA,NA,0.3944840345439493
wmb4,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,1655,TRUE,short:med,same,0.3892047273172603,morphotype,NA,NA,0.3892047273172603
wmb4,mont:psit,mont,psit,Pyrobombus,Psithyrus,med,short,1655,TRUE,short:med,different,0.1928332991238778,morphotype,NA,NA,0.1928332991238778
wmb4,mont:pyre,mont,pyre,Pyrobombus,Pyrobombus,med,short,1655,TRUE,short:med,same,0.6306852624923072,morphotype,NA,NA,0.6306852624923072
wmb4,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,1655,TRUE,short:med,different,0.6545264798366168,morphotype,NA,NA,0.6545264798366168
wmb4,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,1655,TRUE,short:med,different,0.6009343513692329,morphotype,NA,NA,0.6009343513692329
wmb4,mont:wurf,mont,wurf,Pyrobombus,Alpigenobombus,med,med,1655,FALSE,med:med,different,0.531426105622614,morphotype,NA,NA,0.531426105622614
wmb4,muci:pasc,muci,pasc,Thoracobombus,Thoracobombus,med,med,1655,FALSE,med:med,same,0.6963197163114941,morphotype,NA,NA,0.6963197163114941
wmb4,muci:prat,muci,prat,Thoracobombus,Pyrobombus,med,short,1655,TRUE,short:med,different,0.24203431872896353,morphotype,NA,NA,0.24203431872896353
wmb4,muci:psit,muci,psit,Thoracobombus,Psithyrus,med,short,1655,TRUE,short:med,different,0.29776674937965253,morphotype,NA,NA,0.29776674937965253
wmb4,muci:pyre,muci,pyre,Thoracobombus,Pyrobombus,med,short,1655,TRUE,short:med,different,0.4396745200114436,morphotype,NA,NA,0.4396745200114436
wmb4,muci:soro,muci,soro,Thoracobombus,Kallobombus,med,short,1655,TRUE,short:med,different,0.3976326940231666,morphotype,NA,NA,0.3976326940231666
wmb4,muci:telu,muci,telu,Thoracobombus,Bombus,med,short,1655,TRUE,short:med,different,0.49020160251333333,morphotype,NA,NA,0.49020160251333333
wmb4,muci:wurf,muci,wurf,Thoracobombus,Alpigenobombus,med,med,1655,FALSE,med:med,different,0.7373263483947031,morphotype,NA,NA,0.7373263483947031
wmb4,pasc:prat,pasc,prat,Thoracobombus,Pyrobombus,med,short,1655,TRUE,short:med,different,0.46320027249285034,morphotype,NA,NA,0.46320027249285034
wmb4,pasc:psit,pasc,psit,Thoracobombus,Psithyrus,med,short,1655,TRUE,short:med,different,0.5758862350373813,morphotype,NA,NA,0.5758862350373813
wmb4,pasc:pyre,pasc,pyre,Thoracobombus,Pyrobombus,med,short,1655,TRUE,short:med,different,0.6613886805460727,morphotype,NA,NA,0.6613886805460727
wmb4,pasc:soro,pasc,soro,Thoracobombus,Kallobombus,med,short,1655,TRUE,short:med,different,0.6540625672759423,morphotype,NA,NA,0.6540625672759423
wmb4,pasc:telu,pasc,telu,Thoracobombus,Bombus,med,short,1655,TRUE,short:med,different,0.9069601121321138,morphotype,NA,NA,0.9069601121321138
wmb4,pasc:wurf,pasc,wurf,Thoracobombus,Alpigenobombus,med,med,1655,FALSE,med:med,different,0.8754036149387946,morphotype,NA,NA,0.8754036149387946
wmb4,prat:psit,prat,psit,Pyrobombus,Psithyrus,short,short,1655,FALSE,short:short,different,0.335865400829219,morphotype,NA,NA,0.335865400829219
wmb4,prat:pyre,prat,pyre,Pyrobombus,Pyrobombus,short,short,1655,FALSE,short:short,same,0.55506081954234,morphotype,NA,NA,0.55506081954234
wmb4,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,1655,FALSE,short:short,different,0.5447452165768552,morphotype,NA,NA,0.5447452165768552
wmb4,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,1655,FALSE,short:short,different,0.4889678101318875,morphotype,NA,NA,0.4889678101318875
wmb4,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,1655,TRUE,short:med,different,0.45634226084612706,morphotype,NA,NA,0.45634226084612706
wmb4,psit:pyre,psit,pyre,Psithyrus,Pyrobombus,short,short,1655,FALSE,short:short,different,0.6326963906581741,morphotype,NA,NA,0.6326963906581741
wmb4,psit:soro,psit,soro,Psithyrus,Kallobombus,short,short,1655,FALSE,short:short,different,0.7172182486855494,morphotype,NA,NA,0.7172182486855494
wmb4,psit:telu,psit,telu,Psithyrus,Bombus,short,short,1655,FALSE,short:short,different,0.6480770210053363,morphotype,NA,NA,0.6480770210053363
wmb4,psit:wurf,psit,wurf,Psithyrus,Alpigenobombus,short,med,1655,TRUE,short:med,different,0.22779945674323054,morphotype,NA,NA,0.22779945674323054
wmb4,pyre:soro,pyre,soro,Pyrobombus,Kallobombus,short,short,1655,FALSE,short:short,different,0.9831929065607747,morphotype,NA,NA,0.9831929065607747
wmb4,pyre:telu,pyre,telu,Pyrobombus,Bombus,short,short,1655,FALSE,short:short,different,0.6995902722027717,morphotype,NA,NA,0.6995902722027717
wmb4,pyre:wurf,pyre,wurf,Pyrobombus,Alpigenobombus,short,med,1655,TRUE,short:med,different,0.650731146614538,morphotype,NA,NA,0.650731146614538
wmb4,soro:telu,soro,telu,Kallobombus,Bombus,short,short,1655,FALSE,short:short,different,0.7506916132565059,morphotype,NA,NA,0.7506916132565059
wmb4,soro:wurf,soro,wurf,Kallobombus,Alpigenobombus,short,med,1655,TRUE,short:med,different,0.5797628955305811,morphotype,NA,NA,0.5797628955305811
wmb4,telu:wurf,telu,wurf,Bombus,Alpigenobombus,short,med,1655,TRUE,short:med,different,0.7414226450171395,morphotype,NA,NA,0.7414226450171395
wmb5,gers:hort,gers,hort,Megabombus,Megabombus,long,long,1813,FALSE,long:long,same,0.1971381982741247,morphotype,NA,NA,0.1971381982741247
wmb5,gers:jone,gers,jone,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0,morphotype,NA,NA,0
wmb5,gers:lapi,gers,lapi,Megabombus,Melanobombus,long,short,1813,TRUE,short:long,different,0,morphotype,NA,NA,0
wmb5,gers:mend,gers,mend,Megabombus,Mendacibombus,long,long,1813,FALSE,long:long,different,0.3354632587859424,morphotype,NA,NA,0.3354632587859424
wmb5,gers:mont,gers,mont,Megabombus,Pyrobombus,long,med,1813,TRUE,med:long,different,0.09286614095915102,morphotype,NA,NA,0.09286614095915102
wmb5,gers:muci,gers,muci,Megabombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.07255674025571823,morphotype,NA,NA,0.07255674025571823
wmb5,gers:pasc,gers,pasc,Megabombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.25085536064083813,morphotype,NA,NA,0.25085536064083813
wmb5,gers:prat,gers,prat,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.27621605947013594,morphotype,NA,NA,0.27621605947013594
wmb5,gers:pyre,gers,pyre,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.218723242317572,morphotype,NA,NA,0.218723242317572
wmb5,gers:soro,gers,soro,Megabombus,Kallobombus,long,short,1813,TRUE,short:long,different,0.021355507892562242,morphotype,NA,NA,0.021355507892562242
wmb5,gers:telu,gers,telu,Megabombus,Bombus,long,short,1813,TRUE,short:long,different,0.26205142287439287,morphotype,NA,NA,0.26205142287439287
wmb5,gers:wurf,gers,wurf,Megabombus,Alpigenobombus,long,med,1813,TRUE,med:long,different,0.49057095544098406,morphotype,NA,NA,0.49057095544098406
wmb5,hort:jone,hort,jone,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.09856909913706235,morphotype,NA,NA,0.09856909913706235
wmb5,hort:lapi,hort,lapi,Megabombus,Melanobombus,long,short,1813,TRUE,short:long,different,0.9117641670178268,morphotype,NA,NA,0.9117641670178268
wmb5,hort:mend,hort,mend,Megabombus,Mendacibombus,long,long,1813,FALSE,long:long,different,0.3585936884307166,morphotype,NA,NA,0.3585936884307166
wmb5,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,1813,TRUE,med:long,different,0.5804520903783185,morphotype,NA,NA,0.5804520903783185
wmb5,hort:muci,hort,muci,Megabombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.7962997280646719,morphotype,NA,NA,0.7962997280646719
wmb5,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.6707061385473512,morphotype,NA,NA,0.6707061385473512
wmb5,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.20531504557953528,morphotype,NA,NA,0.20531504557953528
wmb5,hort:pyre,hort,pyre,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.24780235893701552,morphotype,NA,NA,0.24780235893701552
wmb5,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,1813,TRUE,short:long,different,0.1855717034438994,morphotype,NA,NA,0.1855717034438994
wmb5,hort:telu,hort,telu,Megabombus,Bombus,long,short,1813,TRUE,short:long,different,0.5498796216080245,morphotype,NA,NA,0.5498796216080245
wmb5,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,1813,TRUE,med:long,different,0.5726863601409476,morphotype,NA,NA,0.5726863601409476
wmb5,jone:lapi,jone,lapi,Pyrobombus,Melanobombus,short,short,1813,FALSE,short:short,different,0,morphotype,NA,NA,0
wmb5,jone:mend,jone,mend,Pyrobombus,Mendacibombus,short,long,1813,TRUE,short:long,different,0,morphotype,NA,NA,0
wmb5,jone:mont,jone,mont,Pyrobombus,Pyrobombus,short,med,1813,TRUE,short:med,same,0.25538188763766534,morphotype,NA,NA,0.25538188763766534
wmb5,jone:muci,jone,muci,Pyrobombus,Thoracobombus,short,med,1813,TRUE,short:med,different,0.31441254110811245,morphotype,NA,NA,0.31441254110811245
wmb5,jone:pasc,jone,pasc,Pyrobombus,Thoracobombus,short,med,1813,TRUE,short:med,different,0.35942196733471443,morphotype,NA,NA,0.35942196733471443
wmb5,jone:prat,jone,prat,Pyrobombus,Pyrobombus,short,short,1813,FALSE,short:short,same,0.488615976840032,morphotype,NA,NA,0.488615976840032
wmb5,jone:pyre,jone,pyre,Pyrobombus,Pyrobombus,short,short,1813,FALSE,short:short,same,0.8616370151904355,morphotype,NA,NA,0.8616370151904355
wmb5,jone:soro,jone,soro,Pyrobombus,Kallobombus,short,short,1813,FALSE,short:short,different,0.7833260687630018,morphotype,NA,NA,0.7833260687630018
wmb5,jone:telu,jone,telu,Pyrobombus,Bombus,short,short,1813,FALSE,short:short,different,0.46962502959706476,morphotype,NA,NA,0.46962502959706476
wmb5,jone:wurf,jone,wurf,Pyrobombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.24746840295693862,morphotype,NA,NA,0.24746840295693862
wmb5,lapi:mend,lapi,mend,Melanobombus,Mendacibombus,short,long,1813,TRUE,short:long,different,0.2683706070287539,morphotype,NA,NA,0.2683706070287539
wmb5,lapi:mont,lapi,mont,Melanobombus,Pyrobombus,short,med,1813,TRUE,short:med,different,0.397260714103035,morphotype,NA,NA,0.397260714103035
wmb5,lapi:muci,lapi,muci,Melanobombus,Thoracobombus,short,med,1813,TRUE,short:med,different,0.6191508501821292,morphotype,NA,NA,0.6191508501821292
wmb5,lapi:pasc,lapi,pasc,Melanobombus,Thoracobombus,short,med,1813,TRUE,short:med,different,0.4575257119101457,morphotype,NA,NA,0.4575257119101457
wmb5,lapi:prat,lapi,prat,Melanobombus,Pyrobombus,short,short,1813,FALSE,short:short,different,0.018377556526328775,morphotype,NA,NA,0.018377556526328775
wmb5,lapi:pyre,lapi,pyre,Melanobombus,Pyrobombus,short,short,1813,FALSE,short:short,different,0.06627977039926425,morphotype,NA,NA,0.06627977039926425
wmb5,lapi:soro,lapi,soro,Melanobombus,Kallobombus,short,short,1813,FALSE,short:short,different,0.029451476556309752,morphotype,NA,NA,0.029451476556309752
wmb5,lapi:telu,lapi,telu,Melanobombus,Bombus,short,short,1813,FALSE,short:short,different,0.3464346064768704,morphotype,NA,NA,0.3464346064768704
wmb5,lapi:wurf,lapi,wurf,Melanobombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.36047470117752045,morphotype,NA,NA,0.36047470117752045
wmb5,mend:mont,mend,mont,Mendacibombus,Pyrobombus,long,med,1813,TRUE,med:long,different,0.1843654611823351,morphotype,NA,NA,0.1843654611823351
wmb5,mend:muci,mend,muci,Mendacibombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.250619955337554,morphotype,NA,NA,0.250619955337554
wmb5,mend:pasc,mend,pasc,Mendacibombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.2817320499290832,morphotype,NA,NA,0.2817320499290832
wmb5,mend:prat,mend,prat,Mendacibombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.12899501943416036,morphotype,NA,NA,0.12899501943416036
wmb5,mend:pyre,mend,pyre,Mendacibombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.10820895298010735,morphotype,NA,NA,0.10820895298010735
wmb5,mend:soro,mend,soro,Mendacibombus,Kallobombus,long,short,1813,TRUE,short:long,different,0.018131686285561055,morphotype,NA,NA,0.018131686285561055
wmb5,mend:telu,mend,telu,Mendacibombus,Bombus,long,short,1813,TRUE,short:long,different,0.24517776115604462,morphotype,NA,NA,0.24517776115604462
wmb5,mend:wurf,mend,wurf,Mendacibombus,Alpigenobombus,long,med,1813,TRUE,med:long,different,0.8134956978744771,morphotype,NA,NA,0.8134956978744771
wmb5,mont:muci,mont,muci,Pyrobombus,Thoracobombus,med,med,1813,FALSE,med:med,different,0.9196445107427975,morphotype,NA,NA,0.9196445107427975
wmb5,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,1813,FALSE,med:med,different,0.6812174259959701,morphotype,NA,NA,0.6812174259959701
wmb5,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,1813,TRUE,short:med,same,0.807374819053085,morphotype,NA,NA,0.807374819053085
wmb5,mont:pyre,mont,pyre,Pyrobombus,Pyrobombus,med,short,1813,TRUE,short:med,same,0.5033290070233286,morphotype,NA,NA,0.5033290070233286
wmb5,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,1813,TRUE,short:med,different,0.6481437129451809,morphotype,NA,NA,0.6481437129451809
wmb5,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,1813,TRUE,short:med,different,0.8559363233491061,morphotype,NA,NA,0.8559363233491061
wmb5,mont:wurf,mont,wurf,Pyrobombus,Alpigenobombus,med,med,1813,FALSE,med:med,different,0.4685062032319325,morphotype,NA,NA,0.4685062032319325
wmb5,muci:pasc,muci,pasc,Thoracobombus,Thoracobombus,med,med,1813,FALSE,med:med,same,0.7757102207937681,morphotype,NA,NA,0.7757102207937681
wmb5,muci:prat,muci,prat,Thoracobombus,Pyrobombus,med,short,1813,TRUE,short:med,different,0.64646930722787,morphotype,NA,NA,0.64646930722787
wmb5,muci:pyre,muci,pyre,Thoracobombus,Pyrobombus,med,short,1813,TRUE,short:med,different,0.5129902256049469,morphotype,NA,NA,0.5129902256049469
wmb5,muci:soro,muci,soro,Thoracobombus,Kallobombus,med,short,1813,TRUE,short:med,different,0.5730117054851802,morphotype,NA,NA,0.5730117054851802
wmb5,muci:telu,muci,telu,Thoracobombus,Bombus,med,short,1813,TRUE,short:med,different,0.8729801197507896,morphotype,NA,NA,0.8729801197507896
wmb5,muci:wurf,muci,wurf,Thoracobombus,Alpigenobombus,med,med,1813,FALSE,med:med,different,0.5626266493389386,morphotype,NA,NA,0.5626266493389386
wmb5,pasc:prat,pasc,prat,Thoracobombus,Pyrobombus,med,short,1813,TRUE,short:med,different,0.5570760246537129,morphotype,NA,NA,0.5570760246537129
wmb5,pasc:pyre,pasc,pyre,Thoracobombus,Pyrobombus,med,short,1813,TRUE,short:med,different,0.5987628603307035,morphotype,NA,NA,0.5987628603307035
wmb5,pasc:soro,pasc,soro,Thoracobombus,Kallobombus,med,short,1813,TRUE,short:med,different,0.5476178038308983,morphotype,NA,NA,0.5476178038308983
wmb5,pasc:telu,pasc,telu,Thoracobombus,Bombus,med,short,1813,TRUE,short:med,different,0.7429836236312696,morphotype,NA,NA,0.7429836236312696
wmb5,pasc:wurf,pasc,wurf,Thoracobombus,Alpigenobombus,med,med,1813,FALSE,med:med,different,0.6533305650282015,morphotype,NA,NA,0.6533305650282015
wmb5,prat:pyre,prat,pyre,Pyrobombus,Pyrobombus,short,short,1813,FALSE,short:short,same,0.7470129396460343,morphotype,NA,NA,0.7470129396460343
wmb5,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,1813,FALSE,short:short,different,0.8214588660409751,morphotype,NA,NA,0.8214588660409751
wmb5,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,1813,FALSE,short:short,different,0.8736864856614308,morphotype,NA,NA,0.8736864856614308
wmb5,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.46489493005932025,morphotype,NA,NA,0.46489493005932025
wmb5,pyre:soro,pyre,soro,Pyrobombus,Kallobombus,short,short,1813,FALSE,short:short,different,0.93612077802100635,morphotype,NA,NA,0.93612077802100635
wmb5,pyre:telu,pyre,telu,Pyrobombus,Bombus,short,short,1813,FALSE,short:short,different,0.7008131054369118,morphotype,NA,NA,0.7008131054369118
