site,date,bb.sp,bb.abund,elev.class,management,elev.mean,transect,lat,lon,elev.class2,year,yday,bb.annual.abund,abund.class,bb.sp.ord,clade,subgenus,bb.sp.lat,pbl.w,pbl.w.class,pbl.w.class2,pbl.w.ref,Notes,pbl.w.durieaux,notes_durieaux
h1,2010-08-23,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,235,32,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2010-08-23,pasc,18,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,235,817,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2010-08-23,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,235,496,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2010-08-23,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,235,71,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2010-08-23,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,235,32,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2010-08-23,soro,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,235,278,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2010-08-23,telu,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,235,387,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2010-08-23,wurf,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,235,367,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2010-09-02,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,21,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2010-09-02,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,129,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2010-09-02,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2010-09-02,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,12,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2010-09-02,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,11,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2010-09-02,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,1,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2010-09-02,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,14,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2010-09-02,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,11,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2010-09-02,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,32,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2010-09-02,pasc,18,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,817,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2010-09-02,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,496,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2010-09-02,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,71,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2010-09-02,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,32,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2010-09-02,soro,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,278,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2010-09-02,telu,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,387,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2010-09-02,wurf,3,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2010,245,367,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2011-06-04,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,2,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2011-06-04,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,229,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2011-06-04,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2011-06-04,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,22,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2011-06-04,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,107,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2011-06-04,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,61,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2011-06-04,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,19,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2011-06-04,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,335,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2011-06-04,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,12,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2011-06-04,pasc,4,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,1459,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2011-06-04,prat,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,598,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2011-06-04,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,104,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2011-06-04,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,45,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2011-06-04,soro,4,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,939,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2011-06-04,telu,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,1730,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2011-06-04,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,155,875,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2011-06-09,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,2,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2011-06-09,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,229,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2011-06-09,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2011-06-09,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,22,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2011-06-09,jone,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,107,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2011-06-09,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,61,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2011-06-09,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,19,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2011-06-09,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,335,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2011-06-09,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,12,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2011-06-09,pasc,10,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,1459,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2011-06-09,prat,3,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,598,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2011-06-09,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,104,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2011-06-09,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,45,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2011-06-09,soro,3,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,939,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2011-06-09,telu,16,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,1730,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2011-06-09,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,160,875,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2011-06-30,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,2,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2011-06-30,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,229,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2011-06-30,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2011-06-30,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,22,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2011-06-30,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,107,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2011-06-30,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,61,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2011-06-30,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,19,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2011-06-30,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,335,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2011-06-30,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,12,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2011-06-30,pasc,18,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,1459,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2011-06-30,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,598,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2011-06-30,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,104,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2011-06-30,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,45,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2011-06-30,soro,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,939,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2011-06-30,telu,14,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,1730,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2011-06-30,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,181,875,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2011-07-06,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,2,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2011-07-06,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,229,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2011-07-06,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2011-07-06,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,22,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2011-07-06,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,107,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2011-07-06,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,61,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2011-07-06,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,19,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2011-07-06,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,335,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2011-07-06,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,12,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2011-07-06,pasc,27,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,1459,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2011-07-06,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,598,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2011-07-06,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,104,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2011-07-06,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,45,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2011-07-06,soro,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,939,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2011-07-06,telu,6,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,1730,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2011-07-06,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,187,875,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2011-07-12,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,2,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2011-07-12,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,229,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2011-07-12,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2011-07-12,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,22,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2011-07-12,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,107,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2011-07-12,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,61,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2011-07-12,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,19,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2011-07-12,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,335,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2011-07-12,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,12,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2011-07-12,pasc,15,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,1459,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2011-07-12,prat,1,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,598,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2011-07-12,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,104,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2011-07-12,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,45,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2011-07-12,soro,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,939,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2011-07-12,telu,4,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,1730,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2011-07-12,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,193,875,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2011-07-29,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,2,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2011-07-29,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,229,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2011-07-29,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
h1,2011-07-29,hypn,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,22,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
h1,2011-07-29,jone,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,107,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
h1,2011-07-29,lapi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,61,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
h1,2011-07-29,mend,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,19,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
h1,2011-07-29,mont,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,335,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
h1,2011-07-29,muci,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,12,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
h1,2011-07-29,pasc,10,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,1459,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
h1,2011-07-29,prat,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,598,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
h1,2011-07-29,psit,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,104,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
h1,2011-07-29,pyre,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,45,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
h1,2011-07-29,soro,5,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,939,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
h1,2011-07-29,telu,2,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,1730,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
h1,2011-07-29,wurf,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,210,875,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
h1,2011-08-10,gers,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,222,2,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
h1,2011-08-10,hort,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,222,229,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
h1,2011-08-10,humi,0,mitte,grasing,817,Hintersee,47.590633,12.836133,low,2011,222,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
