site,date,yday,elev.mean,sp.pair,bb.sp1,bb.sp2,bb.sp1.abund,bb.sp2.abund,niche.overlap,same.class,log.bb.sp1.abund,log.bb.sp2.abund
ho3,2012-08-02,215,1333,gers_telu,gers,telu,1,2,0,short:long,0,0.6931471805599453
ho3,2012-08-02,215,1333,hort_muci,hort,muci,4,1,0,med:long,1.3862943611198906,0
ho3,2012-08-02,215,1333,hort_pasc,hort,pasc,4,5,0.33333333333333337,med:long,1.3862943611198906,1.6094379124341003
ho3,2012-08-02,215,1333,hort_prat,hort,prat,4,5,0.33333333333333337,short:long,1.3862943611198906,1.6094379124341003
ho3,2012-08-02,215,1333,hort_telu,hort,telu,4,2,0.33333333333333337,short:long,1.3862943611198906,0.6931471805599453
ho3,2012-08-02,215,1333,muci_pasc,muci,pasc,1,5,0,med:med,0,1.6094379124341003
ho3,2012-08-02,215,1333,muci_prat,muci,prat,1,5,0,short:med,0,1.6094379124341003
ho3,2012-08-02,215,1333,muci_telu,muci,telu,1,2,0,short:med,0,0.6931471805599453
ho3,2012-08-02,215,1333,pasc_prat,pasc,prat,5,5,0,short:med,1.6094379124341003,1.6094379124341003
ho3,2012-08-02,215,1333,pasc_telu,pasc,telu,5,2,0,short:med,1.6094379124341003,0.6931471805599453
ho3,2012-08-02,215,1333,prat_telu,prat,telu,5,2,0.5384615384615385,short:short,1.6094379124341003,0.6931471805599453
ho4,2010-08-03,215,1552,gers_hort,gers,hort,1,5,0,long:long,0,1.6094379124341003
ho4,2010-08-03,215,1552,gers_muci,gers,muci,1,1,0,med:long,0,0
ho4,2010-08-03,215,1552,gers_pasc,gers,pasc,1,3,0,med:long,0,1.0986122886681098
ho4,2010-08-03,215,1552,gers_prat,gers,prat,1,48,0,short:long,0,3.871201010907891
ho4,2010-08-03,215,1552,gers_soro,gers,soro,1,5,0,short:long,0,1.6094379124341003
ho4,2010-08-03,215,1552,gers_telu,gers,telu,1,4,0,short:long,0,1.3862943611198906
ho4,2010-08-03,215,1552,gers_wurf,gers,wurf,1,5,0,med:long,0,1.6094379124341003
ho4,2010-08-03,215,1552,hort_muci,hort,muci,5,1,0.6666666666666667,med:long,1.6094379124341003,0
ho4,2010-08-03,215,1552,hort_pasc,hort,pasc,5,3,0.6666666666666667,med:long,1.6094379124341003,1.0986122886681098
ho4,2010-08-03,215,1552,hort_prat,hort,prat,5,48,0.4769230769230769,short:long,1.6094379124341003,3.871201010907891
ho4,2010-08-03,215,1552,hort_soro,hort,soro,5,5,0.11111111111111105,short:long,1.6094379124341003,1.6094379124341003
ho4,2010-08-03,215,1552,hort_telu,hort,telu,5,4,0.6,short:long,1.6094379124341003,1.3862943611198906
ho4,2010-08-03,215,1552,hort_wurf,hort,wurf,5,5,0.6666666666666667,med:long,1.6094379124341003,1.6094379124341003
ho4,2010-08-03,215,1552,muci_pasc,muci,pasc,1,3,1,med:med,0,1.0986122886681098
ho4,2010-08-03,215,1552,muci_prat,muci,prat,1,48,0.4769230769230769,short:med,0,3.871201010907891
ho4,2010-08-03,215,1552,muci_soro,muci,soro,1,5,0.11111111111111105,short:med,0,1.6094379124341003
ho4,2010-08-03,215,1552,muci_telu,muci,telu,1,4,0.6,short:med,0,1.3862943611198906
ho4,2010-08-03,215,1552,muci_wurf,muci,wurf,1,5,1,med:med,0,1.6094379124341003
ho4,2010-08-03,215,1552,pasc_prat,pasc,prat,3,48,0.4769230769230769,short:med,1.0986122886681098,3.871201010907891
ho4,2010-08-03,215,1552,pasc_soro,pasc,soro,3,5,0.11111111111111105,short:med,1.0986122886681098,1.6094379124341003
ho4,2010-08-03,215,1552,pasc_telu,pasc,telu,3,4,0.6,short:med,1.0986122886681098,1.3862943611198906
ho4,2010-08-03,215,1552,pasc_wurf,pasc,wurf,3,5,1,med:med,1.0986122886681098,1.6094379124341003
ho4,2010-08-03,215,1552,prat_soro,prat,soro,48,5,0.22448979591836726,short:short,3.871201010907891,1.6094379124341003
ho4,2010-08-03,215,1552,prat_telu,prat,telu,48,4,0.5,short:short,3.871201010907891,1.3862943611198906
ho4,2010-08-03,215,1552,prat_wurf,prat,wurf,48,5,0.4769230769230769,short:med,3.871201010907891,1.6094379124341003
ho4,2010-08-03,215,1552,soro_telu,soro,telu,5,4,0.29032258064516125,short:short,1.6094379124341003,1.3862943611198906
ho4,2010-08-03,215,1552,soro_wurf,soro,wurf,5,5,0.11111111111111105,short:med,1.6094379124341003,1.6094379124341003
ho4,2010-08-03,215,1552,telu_wurf,telu,wurf,4,5,0.6,short:med,1.3862943611198906,1.6094379124341003
wmb4,2010-08-27,239,1655,gers_hort,gers,hort,1,1,0,long:long,0,0
wmb4,2010-08-27,239,1655,gers_muci,gers,muci,1,1,0,med:long,0,0
wmb4,2010-08-27,239,1655,gers_pasc,gers,pasc,1,6,0,med:long,0,1.791759469228055
wmb4,2010-08-27,239,1655,gers_prat,gers,prat,1,6,0,short:long,0,1.791759469228055
wmb4,2010-08-27,239,1655,gers_soro,gers,soro,1,2,0,short:long,0,0.6931471805599453
wmb4,2010-08-27,239,1655,hort_muci,hort,muci,1,1,0,med:long,0,0
wmb4,2010-08-27,239,1655,hort_pasc,hort,pasc,1,6,0.09090909090909083,med:long,0,1.791759469228055
wmb4,2010-08-27,239,1655,hort_prat,hort,prat,1,6,0.19999999999999996,short:long,0,1.791759469228055
wmb4,2010-08-27,239,1655,hort_soro,hort,soro,1,2,0.33333333333333337,short:long,0,0.6931471805599453
wmb4,2010-08-27,239,1655,muci_pasc,muci,pasc,1,6,0.09090909090909094,med:med,0,1.791759469228055
wmb4,2010-08-27,239,1655,muci_prat,muci,prat,1,6,0,short:med,0,1.791759469228055
wmb4,2010-08-27,239,1655,muci_soro,muci,soro,1,2,0,short:med,0,0.6931471805599453
wmb4,2010-08-27,239,1655,pasc_prat,pasc,prat,6,6,0.5,short:med,1.791759469228055,1.791759469228055
wmb4,2010-08-27,239,1655,pasc_soro,pasc,soro,6,2,0.5,short:med,1.791759469228055,0.6931471805599453
wmb4,2010-08-27,239,1655,prat_soro,prat,soro,6,2,0.7142857142857142,short:short,1.791759469228055,0.6931471805599453
wmb4,2012-07-21,203,1655,gers_hort,gers,hort,1,1,0,long:long,0,0
wmb4,2012-07-21,203,1655,gers_prat,gers,prat,1,2,0,short:long,0,0.6931471805599453
wmb4,2012-07-21,203,1655,gers_soro,gers,soro,1,2,0,short:long,0,0.6931471805599453
wmb4,2012-07-21,203,1655,gers_telu,gers,telu,1,1,1,short:long,0,0
wmb4,2012-07-21,203,1655,gers_wurf,gers,wurf,1,4,0,med:long,0,1.3862943611198906
wmb4,2012-07-21,203,1655,hort_prat,hort,prat,1,2,0,short:long,0,0.6931471805599453
wmb4,2012-07-21,203,1655,hort_soro,hort,soro,1,2,0,short:long,0,0.6931471805599453
wmb4,2012-07-21,203,1655,hort_telu,hort,telu,1,1,0,short:long,0,0
wmb4,2012-07-21,203,1655,hort_wurf,hort,wurf,1,4,0,med:long,0,1.3862943611198906
wmb4,2012-07-21,203,1655,prat_soro,prat,soro,2,2,0.33333333333333337,short:short,0.6931471805599453,0.6931471805599453
wmb4,2012-07-21,203,1655,prat_telu,prat,telu,2,1,0,short:short,0.6931471805599453,0
wmb4,2012-07-21,203,1655,prat_wurf,prat,wurf,2,4,0.6,short:med,0.6931471805599453,1.3862943611198906
wmb4,2012-07-21,203,1655,soro_telu,soro,telu,2,1,0,short:short,0.6931471805599453,0
wmb4,2012-07-21,203,1655,soro_wurf,soro,wurf,2,4,0.6,short:med,0.6931471805599453,1.3862943611198906
wmb4,2012-07-21,203,1655,telu_wurf,telu,wurf,1,4,0,short:med,0,1.3862943611198906
h2,2012-08-30,243,987,gers_pasc,gers,pasc,1,15,0.2499999999999999,med:long,0,2.70805020110221
h2,2012-08-30,243,987,gers_soro,gers,soro,1,4,0,short:long,0,1.3862943611198906
h2,2012-08-30,243,987,gers_wurf,gers,wurf,1,1,0,med:long,0,0
h2,2012-08-30,243,987,pasc_soro,pasc,soro,15,4,0.15384615384615385,short:med,2.70805020110221,1.3862943611198906
h2,2012-08-30,243,987,pasc_wurf,pasc,wurf,15,1,0.03448275862068961,med:med,2.70805020110221,0
h2,2012-08-30,243,987,soro_wurf,soro,wurf,4,1,0.1428571428571429,short:med,1.3862943611198906,0
ho2,2010-09-02,245,1045,gers_hort,gers,hort,3,2,0.4999999999999999,long:long,1.0986122886681098,0.6931471805599453
ho2,2010-09-02,245,1045,gers_pasc,gers,pasc,3,11,0.6097560975609756,med:long,1.0986122886681098,2.3978952727983707
ho2,2010-09-02,245,1045,gers_wurf,gers,wurf,3,7,0.6799999999999999,med:long,1.0986122886681098,1.9459101490553132
ho2,2010-09-02,245,1045,hort_pasc,hort,pasc,2,11,0.8333333333333333,med:long,0.6931471805599453,2.3978952727983707
ho2,2010-09-02,245,1045,hort_wurf,hort,wurf,2,7,0.75,med:long,0.6931471805599453,1.9459101490553132
ho2,2010-09-02,245,1045,pasc_wurf,pasc,wurf,11,7,0.9012345679012346,med:med,2.3978952727983707,1.9459101490553132
h4,2010-08-23,235,1330,gers_hort,gers,hort,2,1,0.33333333333333337,long:long,0.6931471805599453,0
h4,2010-08-23,235,1330,gers_mend,gers,mend,2,1,0.33333333333333337,long:long,0.6931471805599453,0
h4,2010-08-23,235,1330,gers_pasc,gers,pasc,2,7,0.6470588235294117,med:long,0.6931471805599453,1.9459101490553132
h4,2010-08-23,235,1330,gers_prat,gers,prat,2,4,0.33333333333333337,short:long,0.6931471805599453,1.3862943611198906
h4,2010-08-23,235,1330,gers_psit,gers,psit,2,1,0,short:long,0.6931471805599453,0
h4,2010-08-23,235,1330,gers_soro,gers,soro,2,2,1,short:long,0.6931471805599453,0.6931471805599453
h4,2010-08-23,235,1330,gers_wurf,gers,wurf,2,4,0.33333333333333337,med:long,0.6931471805599453,1.3862943611198906
h4,2010-08-23,235,1330,hort_mend,hort,mend,1,1,0,long:long,0,0
h4,2010-08-23,235,1330,hort_pasc,hort,pasc,1,7,0.16666666666666663,med:long,0,1.9459101490553132
h4,2010-08-23,235,1330,hort_prat,hort,prat,1,4,0.6,short:long,0,1.3862943611198906
h4,2010-08-23,235,1330,hort_psit,hort,psit,1,1,0,short:long,0,0
h4,2010-08-23,235,1330,hort_soro,hort,soro,1,2,0.33333333333333337,short:long,0,0.6931471805599453
h4,2010-08-23,235,1330,hort_wurf,hort,wurf,1,4,0,med:long,0,1.3862943611198906
h4,2010-08-23,235,1330,mend_pasc,mend,pasc,1,7,0.4,med:long,0,1.9459101490553132
h4,2010-08-23,235,1330,mend_prat,mend,prat,1,4,0,short:long,0,1.3862943611198906
h4,2010-08-23,235,1330,mend_psit,mend,psit,1,1,0,short:long,0,0
h4,2010-08-23,235,1330,mend_soro,mend,soro,1,2,0.33333333333333337,short:long,0,0.6931471805599453
h4,2010-08-23,235,1330,mend_wurf,mend,wurf,1,4,1,med:long,0,1.3862943611198906
h4,2010-08-23,235,1330,pasc_prat,pasc,prat,7,4,0.2727272727272727,short:med,1.9459101490553132,1.3862943611198906
h4,2010-08-23,235,1330,pasc_psit,pasc,psit,7,1,0.07692307692307687,short:med,1.9459101490553132,0
h4,2010-08-23,235,1330,pasc_soro,pasc,soro,7,2,0.6470588235294117,short:med,1.9459101490553132,0.6931471805599453
h4,2010-08-23,235,1330,pasc_wurf,pasc,wurf,7,4,0.4,med:med,1.9459101490553132,1.3862943611198906
h4,2010-08-23,235,1330,prat_psit,prat,psit,4,1,0.1428571428571429,short:short,1.3862943611198906,0
h4,2010-08-23,235,1330,prat_soro,prat,soro,4,2,0.33333333333333337,short:short,1.3862943611198906,0.6931471805599453
h4,2010-08-23,235,1330,prat_wurf,prat,wurf,4,4,0,short:med,1.3862943611198906,1.3862943611198906
h4,2010-08-23,235,1330,psit_soro,psit,soro,1,2,0,short:short,0,0.6931471805599453
h4,2010-08-23,235,1330,psit_wurf,psit,wurf,1,4,0,short:med,0,1.3862943611198906
h4,2010-08-23,235,1330,soro_wurf,soro,wurf,2,4,0.33333333333333337,short:med,0.6931471805599453,1.3862943611198906
wmb1,2010-09-04,247,960,gers_pasc,gers,pasc,1,23,0.09523809523809512,med:long,0,3.1354942159291497
wmb1,2010-09-04,247,960,gers_prat,gers,prat,1,1,0,short:long,0,0
wmb1,2010-09-04,247,960,gers_soro,gers,soro,1,1,0,short:long,0,0
wmb1,2010-09-04,247,960,gers_telu,gers,telu,1,2,0.33333333333333337,short:long,0,0.6931471805599453
wmb1,2010-09-04,247,960,gers_wurf,gers,wurf,1,5,0,med:long,0,1.6094379124341003
wmb1,2010-09-04,247,960,pasc_prat,pasc,prat,23,1,0.022222222222222254,short:med,3.1354942159291497,0
wmb1,2010-09-04,247,960,pasc_soro,pasc,soro,23,1,0.06976744186046502,short:med,3.1354942159291497,0
wmb1,2010-09-04,247,960,pasc_telu,pasc,telu,23,2,0.17948717948717952,short:med,3.1354942159291497,0.6931471805599453
wmb1,2010-09-04,247,960,pasc_wurf,pasc,wurf,23,5,0.06976744186046513,med:med,3.1354942159291497,1.6094379124341003
wmb1,2010-09-04,247,960,prat_soro,prat,soro,1,1,0,short:short,0,0
wmb1,2010-09-04,247,960,prat_telu,prat,telu,1,2,0,short:short,0,0.6931471805599453
wmb1,2010-09-04,247,960,prat_wurf,prat,wurf,1,5,0,short:med,0,1.6094379124341003
wmb1,2010-09-04,247,960,soro_telu,soro,telu,1,2,0.33333333333333337,short:short,0,0.6931471805599453
wmb1,2010-09-04,247,960,soro_wurf,soro,wurf,1,5,0,short:med,0,1.6094379124341003
wmb1,2010-09-04,247,960,telu_wurf,telu,wurf,2,5,0,short:med,0.6931471805599453,1.6094379124341003
wmb2,2011-08-11,223,1140,gers_pasc,gers,pasc,1,34,0.014925373134328401,med:long,0,3.5263605246161616
wmb2,2011-08-11,223,1140,gers_soro,gers,soro,1,3,0,short:long,0,1.0986122886681098
wmb2,2011-08-11,223,1140,gers_telu,gers,telu,1,1,0,short:long,0,0
wmb2,2011-08-11,223,1140,gers_wurf,gers,wurf,1,15,0,med:long,0,2.70805020110221
wmb2,2011-08-11,223,1140,pasc_soro,pasc,soro,34,3,0.0461538461538461,short:med,3.5263605246161616,1.0986122886681098
wmb2,2011-08-11,223,1140,pasc_telu,pasc,telu,34,1,0.3076923076923076,short:med,3.5263605246161616,0
wmb2,2011-08-11,223,1140,pasc_wurf,pasc,wurf,34,15,0.3076923076923076,med:med,3.5263605246161616,2.70805020110221
wmb2,2011-08-11,223,1140,soro_telu,soro,telu,3,1,0,short:short,1.0986122886681098,0
wmb2,2011-08-11,223,1140,soro_wurf,soro,wurf,3,15,0,short:med,1.0986122886681098,2.70805020110221
wmb2,2011-08-11,223,1140,telu_wurf,telu,wurf,1,15,0.875,short:med,0,2.70805020110221
wmb2,2012-08-26,239,1140,gers_hort,gers,hort,2,3,0,long:long,0.6931471805599453,1.0986122886681098
wmb2,2012-08-26,239,1140,gers_pasc,gers,pasc,2,14,0.07692307692307687,med:long,0.6931471805599453,2.6390573296152584
wmb2,2012-08-26,239,1140,gers_soro,gers,soro,2,1,1,short:long,0.6931471805599453,0
wmb2,2012-08-26,239,1140,gers_wurf,gers,wurf,2,10,0.11111111111111105,med:long,0.6931471805599453,2.302585092994046
wmb2,2012-08-26,239,1140,hort_pasc,hort,pasc,3,14,0.25373134328358216,med:long,1.0986122886681098,2.6390573296152584
wmb2,2012-08-26,239,1140,hort_soro,hort,soro,3,1,0,short:long,1.0986122886681098,0
wmb2,2012-08-26,239,1140,hort_wurf,hort,wurf,3,10,0.19999999999999996,med:long,1.0986122886681098,2.302585092994046
wmb2,2012-08-26,239,1140,pasc_soro,pasc,soro,14,1,0.07692307692307687,short:med,2.6390573296152584,0
wmb2,2012-08-26,239,1140,pasc_wurf,pasc,wurf,14,10,0.12,med:med,2.6390573296152584,2.302585092994046
wmb2,2012-08-26,239,1140,soro_wurf,soro,wurf,1,10,0.11111111111111105,short:med,0,2.302585092994046
wmb3,2010-08-27,239,1420,gers_pasc,gers,pasc,1,11,1,med:long,0,2.3978952727983707
wmb3,2010-08-27,239,1420,gers_prat,gers,prat,1,1,1,short:long,0,0
wmb3,2010-08-27,239,1420,gers_soro,gers,soro,1,1,1,short:long,0,0
wmb3,2010-08-27,239,1420,gers_wurf,gers,wurf,1,3,0.4999999999999999,med:long,0,1.0986122886681098
wmb3,2010-08-27,239,1420,pasc_prat,pasc,prat,11,1,1,short:med,2.3978952727983707,0
wmb3,2010-08-27,239,1420,pasc_soro,pasc,soro,11,1,1,short:med,2.3978952727983707,0
wmb3,2010-08-27,239,1420,pasc_wurf,pasc,wurf,11,3,0.4999999999999999,med:med,2.3978952727983707,1.0986122886681098
wmb3,2010-08-27,239,1420,prat_soro,prat,soro,1,1,1,short:short,0,0
wmb3,2010-08-27,239,1420,prat_wurf,prat,wurf,1,3,0.4999999999999999,short:med,0,1.0986122886681098
wmb3,2010-08-27,239,1420,soro_wurf,soro,wurf,1,3,0.4999999999999999,short:med,0,1.0986122886681098
wmb3,2012-08-19,232,1420,gers_pasc,gers,pasc,1,4,0,med:long,0,1.3862943611198906
wmb3,2012-08-19,232,1420,gers_soro,gers,soro,1,2,0.33333333333333337,short:long,0,0.6931471805599453
wmb3,2012-08-19,232,1420,gers_wurf,gers,wurf,1,3,0,med:long,0,1.0986122886681098
wmb3,2012-08-19,232,1420,pasc_soro,pasc,soro,4,2,0,short:med,1.3862943611198906,0.6931471805599453
wmb3,2012-08-19,232,1420,pasc_wurf,pasc,wurf,4,3,0.4999999999999999,med:med,1.3862943611198906,1.0986122886681098
wmb3,2012-08-19,232,1420,soro_wurf,soro,wurf,2,3,0,short:med,0.6931471805599453,1.0986122886681098
wmb3,2012-08-26,239,1420,gers_hort,gers,hort,2,1,1,long:long,0.6931471805599453,0
wmb3,2012-08-26,239,1420,gers_pasc,gers,pasc,2,4,0.33333333333333337,med:long,0.6931471805599453,1.3862943611198906
wmb3,2012-08-26,239,1420,gers_prat,gers,prat,2,1,0,short:long,0.6931471805599453,0
wmb3,2012-08-26,239,1420,gers_soro,gers,soro,2,2,0.33333333333333337,short:long,0.6931471805599453,0.6931471805599453
wmb3,2012-08-26,239,1420,gers_wurf,gers,wurf,2,1,0,med:long,0.6931471805599453,0
wmb3,2012-08-26,239,1420,hort_pasc,hort,pasc,1,4,0.33333333333333337,med:long,0,1.3862943611198906
wmb3,2012-08-26,239,1420,hort_prat,hort,prat,1,1,0,short:long,0,0
wmb3,2012-08-26,239,1420,hort_soro,hort,soro,1,2,0.33333333333333337,short:long,0,0.6931471805599453
wmb3,2012-08-26,239,1420,hort_wurf,hort,wurf,1,1,0,med:long,0,0
wmb3,2012-08-26,239,1420,pasc_prat,pasc,prat,4,1,0,short:med,1.3862943611198906,0
wmb3,2012-08-26,239,1420,pasc_soro,pasc,soro,4,2,0.33333333333333337,short:med,1.3862943611198906,0.6931471805599453
wmb3,2012-08-26,239,1420,pasc_wurf,pasc,wurf,4,1,0,med:med,1.3862943611198906,0
wmb3,2012-08-26,239,1420,prat_soro,prat,soro,1,2,0.33333333333333337,short:short,0,0.6931471805599453
wmb3,2012-08-26,239,1420,prat_wurf,prat,wurf,1,1,0,short:med,0,0
wmb3,2012-08-26,239,1420,soro_wurf,soro,wurf,2,1,0,short:med,0.6931471805599453,0
wmb3,2012-08-31,244,1420,gers_hort,gers,hort,1,7,1,long:long,0,1.9459101490553132
wmb3,2012-08-31,244,1420,gers_pasc,gers,pasc,1,4,0.1428571428571429,med:long,0,1.3862943611198906
wmb3,2012-08-31,244,1420,gers_wurf,gers,wurf,1,2,1,med:long,0,0.6931471805599453
wmb3,2012-08-31,244,1420,hort_pasc,hort,pasc,7,4,0.1428571428571429,med:long,1.9459101490553132,1.3862943611198906
wmb3,2012-08-31,244,1420,hort_wurf,hort,wurf,7,2,1,med:long,1.9459101490553132,0.6931471805599453
wmb3,2012-08-31,244,1420,pasc_wurf,pasc,wurf,4,2,0.1428571428571429,med:med,1.3862943611198906,0.6931471805599453
ho1,2010-08-24,236,841,gers_hort,gers,hort,1,3,1,long:long,0,1.0986122886681098
ho1,2010-08-24,236,841,gers_pasc,gers,pasc,1,6,0.7142857142857143,med:long,0,1.791759469228055
ho1,2010-08-24,236,841,gers_soro,gers,soro,1,1,0,short:long,0,0
ho1,2010-08-24,236,841,gers_telu,gers,telu,1,2,0,short:long,0,0.6931471805599453
ho1,2010-08-24,236,841,gers_wurf,gers,wurf,1,5,1,med:long,0,1.6094379124341003
ho1,2010-08-24,236,841,hort_pasc,hort,pasc,3,6,0.7142857142857143,med:long,1.0986122886681098,1.791759469228055
ho1,2010-08-24,236,841,hort_soro,hort,soro,3,1,0,short:long,1.0986122886681098,0
ho1,2010-08-24,236,841,hort_telu,hort,telu,3,2,0,short:long,1.0986122886681098,0.6931471805599453
ho1,2010-08-24,236,841,hort_wurf,hort,wurf,3,5,1,med:long,1.0986122886681098,1.6094379124341003
ho1,2010-08-24,236,841,pasc_soro,pasc,soro,6,1,0,short:med,1.791759469228055,0
ho1,2010-08-24,236,841,pasc_telu,pasc,telu,6,2,0,short:med,1.791759469228055,0.6931471805599453
ho1,2010-08-24,236,841,pasc_wurf,pasc,wurf,6,5,0.7142857142857143,med:med,1.791759469228055,1.6094379124341003
ho1,2010-08-24,236,841,soro_telu,soro,telu,1,2,1,short:short,0,0.6931471805599453
ho1,2010-08-24,236,841,soro_wurf,soro,wurf,1,5,0,short:med,0,1.6094379124341003
ho1,2010-08-24,236,841,telu_wurf,telu,wurf,2,5,0,short:med,0.6931471805599453,1.6094379124341003
h2,2011-05-30,150,987,hort_pasc,hort,pasc,1,7,0.2727272727272727,med:long,0,1.9459101490553132
h2,2011-05-30,150,987,hort_soro,hort,soro,1,1,0,short:long,0,0
h2,2011-05-30,150,987,hort_wurf,hort,wurf,1,4,0.1428571428571429,med:long,0,1.3862943611198906
h2,2011-05-30,150,987,pasc_soro,pasc,soro,7,1,0,short:med,1.9459101490553132,0
h2,2011-05-30,150,987,pasc_wurf,pasc,wurf,7,4,0.1428571428571429,med:med,1.9459101490553132,1.3862943611198906
h2,2011-05-30,150,987,soro_wurf,soro,wurf,1,4,0,short:med,0,1.3862943611198906
h2,2012-07-20,202,987,hort_pasc,hort,pasc,7,1,0.2727272727272727,med:long,1.9459101490553132,0
h2,2012-07-20,202,987,hort_psit,hort,psit,7,1,0,short:long,1.9459101490553132,0
h2,2012-07-20,202,987,hort_soro,hort,soro,7,2,0,short:long,1.9459101490553132,0.6931471805599453
h2,2012-07-20,202,987,hort_wurf,hort,wurf,7,3,0.2727272727272727,med:long,1.9459101490553132,1.0986122886681098
h2,2012-07-20,202,987,pasc_psit,pasc,psit,1,1,0,short:med,0,0
h2,2012-07-20,202,987,pasc_soro,pasc,soro,1,2,0,short:med,0,0.6931471805599453
h2,2012-07-20,202,987,pasc_wurf,pasc,wurf,1,3,1,med:med,0,1.0986122886681098
h2,2012-07-20,202,987,psit_soro,psit,soro,1,2,0.33333333333333337,short:short,0,0.6931471805599453
h2,2012-07-20,202,987,psit_wurf,psit,wurf,1,3,0,short:med,0,1.0986122886681098
h2,2012-07-20,202,987,soro_wurf,soro,wurf,2,3,0,short:med,0.6931471805599453,1.0986122886681098
h2,2012-07-26,208,987,hort_pasc,hort,pasc,11,5,0.2359550561797753,med:long,2.3978952727983707,1.6094379124341003
h2,2012-07-26,208,987,hort_prat,hort,prat,11,1,0.5714285714285714,short:long,2.3978952727983707,0
h2,2012-07-26,208,987,hort_psit,hort,psit,11,1,0,short:long,2.3978952727983707,0
h2,2012-07-26,208,987,hort_soro,hort,soro,11,2,0,short:long,2.3978952727983707,0.6931471805599453
h2,2012-07-26,208,987,hort_telu,hort,telu,11,1,0.5714285714285714,short:long,2.3978952727983707,0
h2,2012-07-26,208,987,hort_wurf,hort,wurf,11,7,0.49514563106796106,med:long,2.3978952727983707,1.9459101490553132
h2,2012-07-26,208,987,pasc_prat,pasc,prat,5,1,0.11111111111111105,short:med,1.6094379124341003,0
h2,2012-07-26,208,987,pasc_psit,pasc,psit,5,1,0,short:med,1.6094379124341003,0
h2,2012-07-26,208,987,pasc_soro,pasc,soro,5,2,0,short:med,1.6094379124341003,0.6931471805599453
h2,2012-07-26,208,987,pasc_telu,pasc,telu,5,1,0.11111111111111105,short:med,1.6094379124341003,0
h2,2012-07-26,208,987,pasc_wurf,pasc,wurf,5,7,0.11111111111111105,med:med,1.6094379124341003,1.9459101490553132
h2,2012-07-26,208,987,prat_psit,prat,psit,1,1,0,short:short,0,0
h2,2012-07-26,208,987,prat_soro,prat,soro,1,2,0,short:short,0,0.6931471805599453
h2,2012-07-26,208,987,prat_telu,prat,telu,1,1,1,short:short,0,0
h2,2012-07-26,208,987,prat_wurf,prat,wurf,1,7,0.4,short:med,0,1.9459101490553132
h2,2012-07-26,208,987,psit_soro,psit,soro,1,2,0.33333333333333337,short:short,0,0.6931471805599453
h2,2012-07-26,208,987,psit_telu,psit,telu,1,1,0,short:short,0,0
h2,2012-07-26,208,987,psit_wurf,psit,wurf,1,7,0,short:med,0,1.9459101490553132
h2,2012-07-26,208,987,soro_telu,soro,telu,2,1,0,short:short,0.6931471805599453,0
h2,2012-07-26,208,987,soro_wurf,soro,wurf,2,7,0,short:med,0.6931471805599453,1.9459101490553132
h2,2012-07-26,208,987,telu_wurf,telu,wurf,1,7,0.4,short:med,0,1.9459101490553132
h4,2011-06-29,180,1330,hort_jone,hort,jone,4,1,0,short:long,1.3862943611198906,0
h4,2011-06-29,180,1330,hort_mont,hort,mont,4,7,0,med:long,1.3862943611198906,1.9459101490553132
h4,2011-06-29,180,1330,hort_pasc,hort,pasc,4,7,0.4,med:long,1.3862943611198906,1.9459101490553132
h4,2011-06-29,180,1330,hort_prat,hort,prat,4,6,0.33333333333333337,short:long,1.3862943611198906,1.791759469228055
h4,2011-06-29,180,1330,hort_soro,hort,soro,4,4,0.1428571428571429,short:long,1.3862943611198906,1.3862943611198906
h4,2011-06-29,180,1330,hort_telu,hort,telu,4,17,0.2142857142857142,short:long,1.3862943611198906,2.833213344056216
h4,2011-06-29,180,1330,hort_wurf,hort,wurf,4,9,0.6363636363636364,med:long,1.3862943611198906,2.1972245773362196
h4,2011-06-29,180,1330,jone_mont,jone,mont,1,7,0.07692307692307687,short:med,0,1.9459101490553132
h4,2011-06-29,180,1330,jone_pasc,jone,pasc,1,7,0,short:med,0,1.9459101490553132
h4,2011-06-29,180,1330,jone_prat,jone,prat,1,6,0.09090909090909094,short:short,0,1.791759469228055
h4,2011-06-29,180,1330,jone_soro,jone,soro,1,4,0,short:short,0,1.3862943611198906
h4,2011-06-29,180,1330,jone_telu,jone,telu,1,17,0.1724137931034483,short:short,0,2.833213344056216
h4,2011-06-29,180,1330,jone_wurf,jone,wurf,1,9,0.05882352941176472,short:med,0,2.1972245773362196
h4,2011-06-29,180,1330,mont_pasc,mont,pasc,7,7,0.16666666666666674,med:med,1.9459101490553132,1.9459101490553132
h4,2011-06-29,180,1330,mont_prat,mont,prat,7,6,0.07692307692307698,short:med,1.9459101490553132,1.791759469228055
h4,2011-06-29,180,1330,mont_soro,mont,soro,7,4,0,short:med,1.9459101490553132,1.3862943611198906
h4,2011-06-29,180,1330,mont_telu,mont,telu,7,17,0.11214953271028039,short:med,1.9459101490553132,2.833213344056216
h4,2011-06-29,180,1330,mont_wurf,mont,wurf,7,9,0.05882352941176472,med:med,1.9459101490553132,2.1972245773362196
h4,2011-06-29,180,1330,pasc_prat,pasc,prat,7,6,0.47368421052631593,short:med,1.9459101490553132,1.791759469228055
h4,2011-06-29,180,1330,pasc_soro,pasc,soro,7,4,0.24444444444444435,short:med,1.9459101490553132,1.3862943611198906
