"Stationsname"	"date"	"elevation"	"Messortname"	"Lat"	"Lon"	"year"	"T_meanday"	"stdDate"	"Daynumber"
"Reiteralpe Plateau"	"06.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-19.62	06.02.12	15376
"Reiteralpe Plateau"	"07.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-19.27	07.02.12	15377
"Reiteralpe Plateau"	"08.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-8.15	08.02.12	15378
"Reiteralpe Plateau"	"09.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-12.86	09.02.12	15379
"Reiteralpe Plateau"	"10.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-18.41	10.02.12	15380
"Reiteralpe Plateau"	"11.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-17.94	11.02.12	15381
"Reiteralpe Plateau"	"12.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-15.92	12.02.12	15382
"Reiteralpe Plateau"	"13.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-13.74	13.02.12	15383
"Reiteralpe Plateau"	"14.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-11.08	14.02.12	15384
"Reiteralpe Plateau"	"15.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-8.43	15.02.12	15385
"Reiteralpe Plateau"	"16.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-9.71	16.02.12	15386
"Reiteralpe Plateau"	"17.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-6.32	17.02.12	15387
"Reiteralpe Plateau"	"18.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-2.94	18.02.12	15388
"Reiteralpe Plateau"	"19.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-4.61	19.02.12	15389
"Reiteralpe Plateau"	"20.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-9.75	20.02.12	15390
"Reiteralpe Plateau"	"21.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-5.44	21.02.12	15391
"Reiteralpe Plateau"	"22.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-0.4	22.02.12	15392
"Reiteralpe Plateau"	"23.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	0.47	23.02.12	15393
"Reiteralpe Plateau"	"24.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	3.24	24.02.12	15394
"Reiteralpe Plateau"	"25.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-0.19	25.02.12	15395
"Reiteralpe Plateau"	"26.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-5.74	26.02.12	15396
"Reiteralpe Plateau"	"27.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-7.14	27.02.12	15397
"Reiteralpe Plateau"	"28.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-3.79	28.02.12	15398
"Reiteralpe Plateau"	"29.02.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	1.14	29.02.12	15399
"Reiteralpe Plateau"	"01.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.7	01.03.12	15400
"Reiteralpe Plateau"	"02.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.95	02.03.12	15401
"Reiteralpe Plateau"	"03.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.49	03.03.12	15402
"Reiteralpe Plateau"	"04.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	2	04.03.12	15403
"Reiteralpe Plateau"	"05.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-3.12	05.03.12	15404
"Reiteralpe Plateau"	"06.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-6.31	06.03.12	15405
"Reiteralpe Plateau"	"07.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-2.66	07.03.12	15406
"Reiteralpe Plateau"	"08.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-4.83	08.03.12	15407
"Reiteralpe Plateau"	"09.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-6.67	09.03.12	15408
"Reiteralpe Plateau"	"10.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-4.08	10.03.12	15409
"Reiteralpe Plateau"	"11.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-3.27	11.03.12	15410
"Reiteralpe Plateau"	"12.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-2.05	12.03.12	15411
"Reiteralpe Plateau"	"13.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-0.82	13.03.12	15412
"Reiteralpe Plateau"	"14.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	2.26	14.03.12	15413
"Reiteralpe Plateau"	"15.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	4.86	15.03.12	15414
"Reiteralpe Plateau"	"16.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	8.86	16.03.12	15415
"Reiteralpe Plateau"	"17.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	8.17	17.03.12	15416
"Reiteralpe Plateau"	"18.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.19	18.03.12	15417
"Reiteralpe Plateau"	"19.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-2.23	19.03.12	15418
"Reiteralpe Plateau"	"20.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-0.05	20.03.12	15419
"Reiteralpe Plateau"	"21.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	3.56	21.03.12	15420
"Reiteralpe Plateau"	"22.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.1	22.03.12	15421
"Reiteralpe Plateau"	"23.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.61	23.03.12	15422
"Reiteralpe Plateau"	"24.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	3.07	24.03.12	15423
"Reiteralpe Plateau"	"25.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	2.9	25.03.12	15424
"Reiteralpe Plateau"	"26.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	2.84	26.03.12	15425
"Reiteralpe Plateau"	"27.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	3.01	27.03.12	15426
"Reiteralpe Plateau"	"28.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.24	28.03.12	15427
"Reiteralpe Plateau"	"29.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	2.91	29.03.12	15428
"Reiteralpe Plateau"	"30.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-1	30.03.12	15429
"Reiteralpe Plateau"	"31.03.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-0.42	31.03.12	15430
"Reiteralpe Plateau"	"01.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-5.46	01.04.12	15431
"Reiteralpe Plateau"	"02.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	2.73	02.04.12	15432
"Reiteralpe Plateau"	"03.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.3	03.04.12	15433
"Reiteralpe Plateau"	"04.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.09	04.04.12	15434
"Reiteralpe Plateau"	"05.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	4.07	05.04.12	15435
"Reiteralpe Plateau"	"06.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	0.94	06.04.12	15436
"Reiteralpe Plateau"	"07.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-1.7	07.04.12	15437
"Reiteralpe Plateau"	"08.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-8.85	08.04.12	15438
"Reiteralpe Plateau"	"09.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-5.11	09.04.12	15439
"Reiteralpe Plateau"	"10.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.01	10.04.12	15440
"Reiteralpe Plateau"	"11.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	0.94	11.04.12	15441
"Reiteralpe Plateau"	"12.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-1.17	12.04.12	15442
"Reiteralpe Plateau"	"13.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-1.07	13.04.12	15443
"Reiteralpe Plateau"	"14.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-0.57	14.04.12	15444
"Reiteralpe Plateau"	"15.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-0.55	15.04.12	15445
"Reiteralpe Plateau"	"16.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-3.4	16.04.12	15446
"Reiteralpe Plateau"	"17.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-4.3	17.04.12	15447
"Reiteralpe Plateau"	"18.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-1.14	18.04.12	15448
"Reiteralpe Plateau"	"19.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	0.88	19.04.12	15449
"Reiteralpe Plateau"	"20.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-0.68	20.04.12	15450
"Reiteralpe Plateau"	"21.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	1.14	21.04.12	15451
"Reiteralpe Plateau"	"22.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-2	22.04.12	15452
"Reiteralpe Plateau"	"23.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	1	23.04.12	15453
"Reiteralpe Plateau"	"24.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	0.28	24.04.12	15454
"Reiteralpe Plateau"	"25.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	3.32	25.04.12	15455
"Reiteralpe Plateau"	"26.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	11.98	26.04.12	15456
"Reiteralpe Plateau"	"27.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	15.08	27.04.12	15457
"Reiteralpe Plateau"	"28.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	16.58	28.04.12	15458
"Reiteralpe Plateau"	"29.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	13.36	29.04.12	15459
"Reiteralpe Plateau"	"30.04.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	11.7	30.04.12	15460
"Reiteralpe Plateau"	"01.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	10.97	01.05.12	15461
"Reiteralpe Plateau"	"02.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	11.57	02.05.12	15462
"Reiteralpe Plateau"	"03.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	4.94	03.05.12	15463
"Reiteralpe Plateau"	"04.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	7.02	04.05.12	15464
"Reiteralpe Plateau"	"05.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.81	05.05.12	15465
"Reiteralpe Plateau"	"06.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	3.26	06.05.12	15466
"Reiteralpe Plateau"	"07.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	3.11	07.05.12	15467
"Reiteralpe Plateau"	"08.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	7.64	08.05.12	15468
"Reiteralpe Plateau"	"09.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	9.37	09.05.12	15469
"Reiteralpe Plateau"	"10.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	12.08	10.05.12	15470
"Reiteralpe Plateau"	"11.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	15.95	11.05.12	15471
"Reiteralpe Plateau"	"12.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.54	12.05.12	15472
"Reiteralpe Plateau"	"13.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-1.6	13.05.12	15473
"Reiteralpe Plateau"	"14.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-1.21	14.05.12	15474
"Reiteralpe Plateau"	"15.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	2.02	15.05.12	15475
"Reiteralpe Plateau"	"16.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-3.53	16.05.12	15476
"Reiteralpe Plateau"	"17.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	-1.86	17.05.12	15477
"Reiteralpe Plateau"	"18.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	7.26	18.05.12	15478
"Reiteralpe Plateau"	"19.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	11.47	19.05.12	15479
"Reiteralpe Plateau"	"20.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	13.8	20.05.12	15480
"Reiteralpe Plateau"	"21.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	11.49	21.05.12	15481
"Reiteralpe Plateau"	"22.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	7.24	22.05.12	15482
"Reiteralpe Plateau"	"23.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	8.72	23.05.12	15483
"Reiteralpe Plateau"	"24.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	9.66	24.05.12	15484
"Reiteralpe Plateau"	"25.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.96	25.05.12	15485
"Reiteralpe Plateau"	"26.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.74	26.05.12	15486
"Reiteralpe Plateau"	"27.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.72	27.05.12	15487
"Reiteralpe Plateau"	"28.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	7.13	28.05.12	15488
"Reiteralpe Plateau"	"29.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	7.1	29.05.12	15489
"Reiteralpe Plateau"	"30.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	8.87	30.05.12	15490
"Reiteralpe Plateau"	"31.05.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	8.66	31.05.12	15491
"Reiteralpe Plateau"	"01.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	5.9	01.06.12	15492
"Reiteralpe Plateau"	"02.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	7.9	02.06.12	15493
"Reiteralpe Plateau"	"03.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	13.45	03.06.12	15494
"Reiteralpe Plateau"	"04.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	4.77	04.06.12	15495
"Reiteralpe Plateau"	"05.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	2.99	05.06.12	15496
"Reiteralpe Plateau"	"06.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	8.46	06.06.12	15497
"Reiteralpe Plateau"	"07.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	13.23	07.06.12	15498
"Reiteralpe Plateau"	"08.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	10.04	08.06.12	15499
"Reiteralpe Plateau"	"09.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.07	09.06.12	15500
"Reiteralpe Plateau"	"10.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	4.73	10.06.12	15501
"Reiteralpe Plateau"	"11.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.73	11.06.12	15502
"Reiteralpe Plateau"	"12.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	4.63	12.06.12	15503
"Reiteralpe Plateau"	"13.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	3.82	13.06.12	15504
"Reiteralpe Plateau"	"14.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	6.24	14.06.12	15505
"Reiteralpe Plateau"	"15.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	12.93	15.06.12	15506
"Reiteralpe Plateau"	"16.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	17.56	16.06.12	15507
"Reiteralpe Plateau"	"17.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	15.46	17.06.12	15508
"Reiteralpe Plateau"	"18.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	18.31	18.06.12	15509
"Reiteralpe Plateau"	"19.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	16.72	19.06.12	15510
"Reiteralpe Plateau"	"20.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	16.33	20.06.12	15511
"Reiteralpe Plateau"	"21.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	14.09	21.06.12	15512
"Reiteralpe Plateau"	"22.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	10.7	22.06.12	15513
"Reiteralpe Plateau"	"23.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	9.71	23.06.12	15514
"Reiteralpe Plateau"	"24.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	12.81	24.06.12	15515
"Reiteralpe Plateau"	"25.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	8.15	25.06.12	15516
"Reiteralpe Plateau"	"26.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	8.2	26.06.12	15517
"Reiteralpe Plateau"	"27.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	10.79	27.06.12	15518
"Reiteralpe Plateau"	"28.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	15.72	28.06.12	15519
"Reiteralpe Plateau"	"29.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	18.37	29.06.12	15520
"Reiteralpe Plateau"	"30.06.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	30.06.12	15521
"Reiteralpe Plateau"	"01.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	01.07.12	15522
"Reiteralpe Plateau"	"02.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	19.2	02.07.12	15523
"Reiteralpe Plateau"	"03.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	03.07.12	15524
"Reiteralpe Plateau"	"04.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	04.07.12	15525
"Reiteralpe Plateau"	"05.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	05.07.12	15526
"Reiteralpe Plateau"	"06.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	06.07.12	15527
"Reiteralpe Plateau"	"07.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	07.07.12	15528
"Reiteralpe Plateau"	"08.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	08.07.12	15529
"Reiteralpe Plateau"	"09.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	09.07.12	15530
"Reiteralpe Plateau"	"10.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	10.07.12	15531
"Reiteralpe Plateau"	"11.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	11.07.12	15532
"Reiteralpe Plateau"	"12.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	12.07.12	15533
"Reiteralpe Plateau"	"13.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	13.07.12	15534
"Reiteralpe Plateau"	"14.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	14.07.12	15535
"Reiteralpe Plateau"	"15.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	15.07.12	15536
"Reiteralpe Plateau"	"16.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	16.07.12	15537
"Reiteralpe Plateau"	"17.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	17.07.12	15538
"Reiteralpe Plateau"	"18.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	18.07.12	15539
"Reiteralpe Plateau"	"19.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	19.07.12	15540
"Reiteralpe Plateau"	"20.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	20.07.12	15541
"Reiteralpe Plateau"	"21.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	21.07.12	15542
"Reiteralpe Plateau"	"22.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	22.07.12	15543
"Reiteralpe Plateau"	"23.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	23.07.12	15544
"Reiteralpe Plateau"	"24.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	24.07.12	15545
"Reiteralpe Plateau"	"25.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	25.07.12	15546
"Reiteralpe Plateau"	"26.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	26.07.12	15547
"Reiteralpe Plateau"	"27.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	27.07.12	15548
"Reiteralpe Plateau"	"28.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	28.07.12	15549
"Reiteralpe Plateau"	"29.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	29.07.12	15550
"Reiteralpe Plateau"	"30.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	30.07.12	15551
"Reiteralpe Plateau"	"31.07.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	31.07.12	15552
"Reiteralpe Plateau"	"01.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	01.08.12	15553
"Reiteralpe Plateau"	"02.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	02.08.12	15554
"Reiteralpe Plateau"	"03.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	03.08.12	15555
"Reiteralpe Plateau"	"04.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	04.08.12	15556
"Reiteralpe Plateau"	"05.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	05.08.12	15557
"Reiteralpe Plateau"	"06.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	06.08.12	15558
"Reiteralpe Plateau"	"07.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	07.08.12	15559
"Reiteralpe Plateau"	"08.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	08.08.12	15560
"Reiteralpe Plateau"	"09.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	09.08.12	15561
"Reiteralpe Plateau"	"10.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	10.08.12	15562
"Reiteralpe Plateau"	"11.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	11.08.12	15563
"Reiteralpe Plateau"	"12.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	12.08.12	15564
"Reiteralpe Plateau"	"13.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	13.08.12	15565
"Reiteralpe Plateau"	"14.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	14.08.12	15566
"Reiteralpe Plateau"	"15.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	15.08.12	15567
"Reiteralpe Plateau"	"16.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	16.08.12	15568
"Reiteralpe Plateau"	"17.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	17.08.12	15569
"Reiteralpe Plateau"	"18.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	18.08.12	15570
"Reiteralpe Plateau"	"19.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	19.08.12	15571
"Reiteralpe Plateau"	"20.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	20.08.12	15572
"Reiteralpe Plateau"	"21.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	21.08.12	15573
"Reiteralpe Plateau"	"22.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	22.08.12	15574
"Reiteralpe Plateau"	"23.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	23.08.12	15575
"Reiteralpe Plateau"	"24.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	24.08.12	15576
"Reiteralpe Plateau"	"25.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	25.08.12	15577
"Reiteralpe Plateau"	"26.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	26.08.12	15578
"Reiteralpe Plateau"	"27.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	27.08.12	15579
"Reiteralpe Plateau"	"28.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	28.08.12	15580
"Reiteralpe Plateau"	"29.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	29.08.12	15581
"Reiteralpe Plateau"	"30.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	30.08.12	15582
"Reiteralpe Plateau"	"31.08.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	31.08.12	15583
"Reiteralpe Plateau"	"01.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	01.09.12	15584
"Reiteralpe Plateau"	"02.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	02.09.12	15585
"Reiteralpe Plateau"	"03.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	03.09.12	15586
"Reiteralpe Plateau"	"04.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	04.09.12	15587
"Reiteralpe Plateau"	"05.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	05.09.12	15588
"Reiteralpe Plateau"	"06.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	06.09.12	15589
"Reiteralpe Plateau"	"07.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	07.09.12	15590
"Reiteralpe Plateau"	"08.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	08.09.12	15591
"Reiteralpe Plateau"	"09.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	09.09.12	15592
"Reiteralpe Plateau"	"10.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	10.09.12	15593
"Reiteralpe Plateau"	"11.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	11.09.12	15594
"Reiteralpe Plateau"	"12.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	12.09.12	15595
"Reiteralpe Plateau"	"13.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	13.09.12	15596
"Reiteralpe Plateau"	"14.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	14.09.12	15597
"Reiteralpe Plateau"	"15.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	15.09.12	15598
"Reiteralpe Plateau"	"16.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	16.09.12	15599
"Reiteralpe Plateau"	"17.09.2012"	1670	"Reiteralpe"	47.651	12.805	"2012"	NA	17.09.12	15600
