year;sample_number;size;ecto-mites_xs;ecto-mites_s;ecto-mites_m;ecto-mites_l;tracheal-mites;parasite_apicystis;parasite_nosema;parasite_crithidia;parasitoid_braconidae_larvae;parasitoid_conopidae_ventral_egg;parasitoid_conopidae_ventral_larvae;parasitoid_conopidae_dorsal_egg;parasitoid_conopidae_dorsal_larvae;parasitoid_conopidae_dead_larvae;nematode;ovary_development;fatbody_look;comment;dissector
2012;546;3.5;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;547;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;548;2.8;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;549;3.3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;550;3.3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;551;3.5;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;552;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;553;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;554;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;555;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;556;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;557;2.9;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;558;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;559;3.2;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;560;3.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted ;;S
2012;561;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;562;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;563;3.1;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;564;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;565;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;566;2.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;567;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;568;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted, teils aufgelšst;;S
2012;893;3.3;0;0;0;1red;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;894;3.5;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;895;3.6;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;896;3.1;0;1;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;899;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;897;3.2;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;898;2.9;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb, teils aufgelšst;;S
2012;900;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;901;3.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;902;3.4;0;0;0;1;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;903;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;1;normal;;S
2012;904;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;905;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;906;3.1;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;907;3.2;0;0;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;908;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;909;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;910;2.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;911;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;912;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;913;lost;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;914;3.6;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;577;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;578;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;579;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;580;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;581;3.1;0;1;0;2;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;582;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;583;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;584;3.3;1;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;585;3.3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;586;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;587;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;588;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;589;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;590;3.1;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;591;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;592;3.1;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;593;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;594;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;595;3.3;0;0;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;596;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;597;3.6;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;569;2.8;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;598;3.2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;599;3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;600;3.2;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;601;3.4;1;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;602;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;603;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;604;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;605;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;606;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;teils aufgelšst;;S
2012;607;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;608;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;609;3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;610;3.2;1;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;611;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;612;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;613;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;615;3.5;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb, vergrš§ert;;S
2012;614;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;vergrš§ert;;S
2012;616;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;617;3.3;0;0;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;618;3.3;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;1;hellgelb;;S
2012;619;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted;;S
2012;620;3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;1;hellgelb, vergrš§ert;;S
2012;621;3;0;0;0;1red;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;622;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;623;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;624;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted;;S
2012;570;3.4;0;0;0;0;0;NA;NA;NA;0;1;0;0;0;0;0;0;normal;;S
2012;571;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;573;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;574;3.5;1;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;575;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;576;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;625;2.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;626;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;628;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;629;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;630;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;631;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;632;3;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb, aufgelšst;;S
2012;633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;634;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;636;2.7;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;637;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;wei§lich, vergrš§ert;;S
2012;638;2.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;641;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;640;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;643;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;wei§lich, vergrš§ert;;S
2012;644;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;645;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;646;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;647;3.4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;normal;;S
2012;648;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;649;2.8;0;0;0;1white;0;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb, teils aufgelšst;;S
2012;650;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;651;3.3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;normal;;S
2012;652;3.4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;653;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;654;2.5;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;655;3.3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;normal;;S
2012;656;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;657;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;659;3.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;normal;;S
2012;658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;660;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;661;3.2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;normal;;S
2012;663;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;664;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;662;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;665;3.5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;normal;;S
2012;666;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;667;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb, vergrš§ert;;S
2012;668;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;669;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;vergrš§ert;;S
2012;670;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;671;3.4;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb;;S
2012;672;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;673;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;674;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;675;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;676;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;677;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;678;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;679;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;680;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;681;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;682;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;683;3.4;0;4;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;684;3.5;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;685;3.8;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb, teils aufgelšst;;S
2012;686;3.2;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;687;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;692;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;normal;;S
2012;694;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;688;3.7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;normal;;S
2012;689;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;691;2.4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;normal;;S
2012;690;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;696;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;693;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;695;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;697;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;698;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted;;S
2012;699;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;700;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;701;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;702;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;703;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;704;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;705;2.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;706;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;708;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;709;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;710;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;711;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;712;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;713;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;714;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;715;3.6;15;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;716;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;717;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;718;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;719;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;720;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;721;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;722;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;723;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;724;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;726;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;727;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;S
2012;728;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;729;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;730;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted;;S
2012;731;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;braun gepunkted;;S
2012;732;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;733;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;734;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;735;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;736;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;737;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;738;3.8;0;0;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;739;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;740;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;741;3.1;0;0;1;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;742;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;sehr hellgelb, nicht aufgelšst;;S
2012;743;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;S
2012;744;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;745;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;1;0;1;hellgelb, vergrš§ert;;S
2012;746;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;747;3.4;0;0;0;1;0;NA;NA;NA;0;0;0;1;0;0;0;0;normal;;S
2012;748;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;749;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;750;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;751;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;S
2012;752;3.5;1;0;0;1;0;NA;NA;NA;0;0;0;0;1;0;0;1;hellgelb, vergrš§ert;;S
2012;753;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;754;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;755;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;756;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;757;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;758;3.6;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;759;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted;;S
2012;760;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;761;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;S
2012;762;3.4;0;0;0;1;2;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb;;S
2012;763;3.4;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;764;3.5;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;765;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;766;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;767;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted;;S
2012;768;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;769;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;770;3.1;0;1;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;771;3.2;0;2;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;wei§lich, vergrš§ert;;S
2012;772;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;773;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;S
2012;774;3.4;0;0;0;0;0;NA;NA;NA;0;0;1;0;0;0;0;0;normal;;S
2012;775;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;776;3.4;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;777;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;778;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted, teils aufgelšst;;S
2012;779;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;780;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;2;1;0;0;hellgelb, milchig, stark vergrš§ert, teils aufgelšst;;S
2012;781;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;S
2012;782;2.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;783;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;784;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;785;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;786;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;787;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;788;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;789;4.2;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;790;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;791;3.2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
