Taraxacum sect. Palustria  (Lyons) Symons;insects;the rule;Frank, D., Klotz, S. 1990: Biologisch-ökologische Daten zur Flora der DDR. Wissenschaftliche Beiträge Martin-Luther Univ. Halle-Wittenberg Vol. 32 (P41);genus;
Taraxacum sect. Ruderalia  Wiggers;insects;the rule;Loos, G.H., Jung, K., Wörz, A. 1996: Taraxacum Wiggers 1780, nom. conserv.. In: Sebald, O., Seybold, S., Philippi, G., Wörz, A. (Hrsg.) Die Farn- und Blütenpflanzen Baden-Württembergs, Vol. 6, S. 350-369, Ulmer Verlag, Stuttgart;genus;
Teucrium chamaedrys L.;selfing;possible;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Thalictrum aquilegiifolium L.;wind;rare;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Thesium alpinum L.;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Thymus praecox Opiz s. l.;insects;the rule;Frank, D., Klotz, S. 1990: Biologisch-ökologische Daten zur Flora der DDR. Wissenschaftliche Beiträge Martin-Luther Univ. Halle-Wittenberg Vol. 32 (P41);genus;
Thymus pulegioides L. s. l.;insects;the rule;Pigott, C.D. 1955: Biological Flora of the British Isles: Thymus L.. Journal of Ecology 43:365-387;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Tofieldia calyculata (L.) Wahlenb.;selfing;at failure of outcrossing;Ascherson, P., Bernátsky, J., Bernner, W., Buxbaum, F., Graebner, P., Höck, F., Kirchner, O., Loew, E., Ludwig, F. 1934: Araceae, Lemnaceae, Juncaceae, Liliaceae, Dioscoreaceae, Amaryllidaceae, Iridaceae. von Kirchner, O., Loew, E., Schröter, C., and Wangerin, W. (Hrsg.), Lebensgeschichte der Blütenpflanzen Mitteleuropas Vol. 1, 3.;species;
;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Ascherson, P., Bernátsky, J., Bernner, W., Buxbaum, F., Graebner, P., Höck, F., Kirchner, O., Loew, E., Ludwig, F. 1934: Araceae, Lemnaceae, Juncaceae, Liliaceae, Dioscoreaceae, Amaryllidaceae, Iridaceae. von Kirchner, O., Loew, E., Schröter, C., and Wangerin, W. (Hrsg.), Lebensgeschichte der Blütenpflanzen Mitteleuropas Vol. 1, 3.;species;
Tofieldia pusilla (Michx.) Pers.;selfing;the rule;Ascherson, P., Bernátsky, J., Bernner, W., Buxbaum, F., Graebner, P., Höck, F., Kirchner, O., Loew, E., Ludwig, F. 1934: Araceae, Lemnaceae, Juncaceae, Liliaceae, Dioscoreaceae, Amaryllidaceae, Iridaceae. von Kirchner, O., Loew, E., Schröter, C., and Wangerin, W. (Hrsg.), Lebensgeschichte der Blütenpflanzen Mitteleuropas Vol. 1, 3.;species;
;insects;rare;Ascherson, P., Bernátsky, J., Bernner, W., Buxbaum, F., Graebner, P., Höck, F., Kirchner, O., Loew, E., Ludwig, F. 1934: Araceae, Lemnaceae, Juncaceae, Liliaceae, Dioscoreaceae, Amaryllidaceae, Iridaceae. von Kirchner, O., Loew, E., Schröter, C., and Wangerin, W. (Hrsg.), Lebensgeschichte der Blütenpflanzen Mitteleuropas Vol. 1, 3.;species;
Tragopogon minor Mill.;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Tragopogon orientalis L.;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Tragopogon pratensis L. s. str.;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Clements, D.R., Upadhyaya, M.K., Bos, S.J. 1999: The biology of Canadian weeds. 110. Tragopogon dubius Scop., Tragopogon pratensis L., and Tragopogon porrifolius L.. Canadian Journal of Plant Science 79:153-163;species;
Traunsteinera globosa (L.) Rchb.;insects;always;Ziegenspeck, H. 1936: Orchidaceae. von Kirchner, O., Loew, E., Schröter, C., and Wangerin, W. (Hrsg.), Lebensgeschichte der Blütenpflanzen Mitteleuropas Vol. 1, 4.;genus;
Trifolium badium Schreb.;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Trifolium medium L.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Trifolium montanum L.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Trifolium pratense L.;insects;always;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Trifolium repens L.;insects;always;Turkington, R., Burdon, J.J. 1983: The biology of Canadian weeds. 57. Trifolium repens L.. Canadian Journal of Plant Science 63:243-266;species;
;insects;always;Burdon, J.J. 1983: Biological Flora of the British Isles: Trifolium repens L.. Journal of Ecology 71:307-330;species;
;insects;always;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Trisetum flavescens (L.) P. Beauv.;wind;the rule;Dixon, J.M. 1995: Biological Flora of the British Isles: Trisetum flavescens (L.) Beauv. (Trisetum pratense Pers., Avena flavescens L.). Journal of Ecology 83:895-909;species;
Trollius europaeus L.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Jaeger, N., Despres, L. 1998: Obligate mutualism between Trollius europaeus and its seed- parasite pollinators Chiastocheta flies in the Alps. Comptes Rendus de l` Academie des Sciences Serie III 321:789-796;species;
Tussilago farfara L.;geitonogamy;possible;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Urtica dioica L. s. l.;wind;always;Bengt, J. (Hrsg.) 2000: Flora Nordica 1. The Royal Swedish Academy of Sciences, Stockholm;species;
;wind;always;Greig-Smith, P. 1948: Biological Flora of the British Isles: Urtica dioica L.. Journal of Ecology 36:343-351;species;
;wind;always;Bassett, I.J., Crompton, C.W., Woodland, D.W. 1977: The biology of Canadian weeds. 21. Urtica dioica L.. Canadian Journal of Plant Science 57:491-498;species;
;insects;rare;Greig-Smith, P. 1948: Biological Flora of the British Isles: Urtica dioica L.. Journal of Ecology 36:343-351;species;
Vaccinium myrtillus L.;selfing;the rule;Ritchie, J.C. 1956: Biological Flora of the British Isles: Vaccinium myrtillus L.. Journal of Ecology 44:291-299;species;
;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;rare;Ritchie, J.C. 1956: Biological Flora of the British Isles: Vaccinium myrtillus L.. Journal of Ecology 44:291-299;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Vaccinium vitis-idaea L.;selfing;often;Ritchie, J.C. 1955: Biological Flora of the British Isles: Vaccinium vitis-idaea L.. Journal of Ecology 43:701-708;species;
;selfing;possible;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Ritchie, J.C. 1955: Biological Flora of the British Isles: Vaccinium vitis-idaea L.. Journal of Ecology 43:701-708;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana dioica L.;insects;always;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana montana L.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana officinalis L. s. str.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana pratensis Dierb.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana procurrens Wallr.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana sambucifolia J. C. Mikan ex Pohl;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana saxatilis L.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana tripteris L.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana versifolia Brügger;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Valeriana wallrothii Kreyer;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Veratrum album L.;selfing;possible;Ascherson, P., Bernátsky, J., Bernner, W., Buxbaum, F., Graebner, P., Höck, F., Kirchner, O., Loew, E., Ludwig, F. 1934: Araceae, Lemnaceae, Juncaceae, Liliaceae, Dioscoreaceae, Amaryllidaceae, Iridaceae. von Kirchner, O., Loew, E., Schröter, C., and Wangerin, W. (Hrsg.), Lebensgeschichte der Blütenpflanzen Mitteleuropas Vol. 1, 3.;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Verbascum thapsus L.;selfing;at failure of outcrossing;Donnelly, S.E., Lortie, C.J., Aarssen, L.W. 1998: Pollination in Verbascum thapsus (Scrophulariaceae): The advantage of being tall. American Journal of Botany 85:1618-1625;species;
;selfing;at failure of outcrossing;Gross, K.L., Werner, P.A. 1978: The biology of Canadian weeds. 28. Verbascum thapsus L. and V. blattaria L.. Canadian Journal of Plant Science 58:401-413;species;
;insects;the rule;Gross, K.L., Werner, P.A. 1978: The biology of Canadian weeds. 28. Verbascum thapsus L. and V. blattaria L.. Canadian Journal of Plant Science 58:401-413;species;
;insects;the rule;Donnelly, S.E., Lortie, C.J., Aarssen, L.W. 1998: Pollination in Verbascum thapsus (Scrophulariaceae): The advantage of being tall. American Journal of Botany 85:1618-1625;species;
Veronica alpina L.;selfing;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;selfing;the rule;Günthart, A. 1926: Die Blütenbiologie der Alpenflora. In: Schroeter, C. (Hrsg.) Das Pflanzenleben der Alpen, S. 1028-1109, Albert Raustein, Zürich;species;
;insects;rare;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Veronica aphylla L.;selfing;the rule;Günthart, A. 1926: Die Blütenbiologie der Alpenflora. In: Schroeter, C. (Hrsg.) Das Pflanzenleben der Alpen, S. 1028-1109, Albert Raustein, Zürich;species;
;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Veronica beccabunga L.;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Veronica chamaedrys L. s. l.;pseudocleistogamy;possible;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Veronica filiformis Sm.;insects;always;Fryxell, P.M. 1957: Modes of reproduction of higher plants. The Botanical Review 23:135-233;species;
Veronica fruticans Jacq.;selfing;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;rare;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Veronica officinalis L.;selfing;at failure of outcrossing;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Veronica serpyllifolia L.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Vicia cracca L. s. str.;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;always;Kirchner, O. 1905: Über die Wirkung der Selbstbestäubung bei den Papilionaceen. Naturwissenschaftliche Zeitschrift für Land- und Forstwirtschaft 3:97-111;species;
;insects;the rule;Aarssen, L.W., Hall, I.V., Jensen, K.I.N. 1986: The biology of Canadian weeds. 76. Vicia angustifolia L., V. cracca L., V. sativa L., V. tetrasperma (L.) Schreb. and V. villosa Roth.. Canadian Journal of Plant Science 66:711-737;species;
Vicia dalmatica Kern.;insects;the rule;Frank, D., Klotz, S. 1990: Biologisch-ökologische Daten zur Flora der DDR. Wissenschaftliche Beiträge Martin-Luther Univ. Halle-Wittenberg Vol. 32 (P41);genus;
Vicia sepium L.;selfing;often;Kirchner, O. 1905: Über die Wirkung der Selbstbestäubung bei den Papilionaceen. Naturwissenschaftliche Zeitschrift für Land- und Forstwirtschaft 3:97-111;species;
;insects;the rule;Kirchner, O. 1905: Über die Wirkung der Selbstbestäubung bei den Papilionaceen. Naturwissenschaftliche Zeitschrift für Land- und Forstwirtschaft 3:97-111;species;
Vicia tenuifolia Roth s. str.;insects;always;Kirchner, O. 1905: Über die Wirkung der Selbstbestäubung bei den Papilionaceen. Naturwissenschaftliche Zeitschrift für Land- und Forstwirtschaft 3:97-111;species;
Vincetoxicum hirundinaria Medik.;insects;always;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Viola biflora L.;selfing;possible;Quinger, B.Sebald, O., Seybold, S., Philippi, G. (Hrsg.) 1990: Violaceae, Cistaceae, Tamaricaceae. . Ulmer Verlag, Stuttgart.;species;
;cleistogamy;often;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Viola collina Besser;cleistogamy;often;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Viola hirta L.;selfing;at failure of outcrossing;Beattie, A.J. 1971: Pollination mechanisms in Viola. New Phytologist 70:343-360;species;
;cleistogamy;often;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
Viola reichenbachiana Jord. ex Boreau;selfing;at failure of outcrossing;Beattie, A.J. 1971: Pollination mechanisms in Viola. New Phytologist 70:343-360;species;
;cleistogamy;often;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;
;insects;the rule;Knuth, P. 1898: Handbuch der Blütenbiologie. Leipzig;species;

Results BiolFlor searchsystem;
(c) UFZ-Umweltforschungszentrum Leipzig-Halle GmbH;2020-04-15 12:23:30
