site1,site2,metric,metric.class,value,elev1,elev2,man1,man2,lon1,lat1,lon2,lat2,elev.diff,mean.elev,man.diff,year
h1,wmb3,WN,aggregate,0.8447179415368374,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,2010
h1,wmb3,WN.repl,WN.partition,0.45592698488178923,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,2010
h1,wmb3,WN.rich,WN.partition,0.38879095665504815,817,1420,grasing,grasing,12.836133,47.590633,12.962033,47.569167,603,1118.5,FALSE,2010
h1,wmb4,OS,aggregate,0.10923535860808382,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,OS.repl,OS.partition,0.06604659888258983,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,OS.rich,OS.partition,0.04318875972549398,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,S,aggregate,0.6055687945575574,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,ST,aggregate,0.8063801030863896,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,ST.h,ST.partition,0.06609283016389378,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,ST.l,ST.partition,0.5427060185195174,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,ST.lh,ST.partition,0.19758125440297847,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,WN,aggregate,0.9156154616944735,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,WN.repl,WN.partition,0.44632322818409303,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb4,WN.rich,WN.partition,0.46929223351038046,817,1655,grasing,grasing,12.836133,47.590633,12.9406,47.571617,838,1236,FALSE,2010
h1,wmb5,OS,aggregate,0.11327090175062342,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,OS.repl,OS.partition,0.05756439776704414,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,OS.rich,OS.partition,0.05570650398357928,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,S,aggregate,0.6090623929340389,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,ST,aggregate,0.8055621447428014,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,ST.h,ST.partition,0.09844221202267901,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,ST.l,ST.partition,0.49049128283229615,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,ST.lh,ST.partition,0.21662864988782624,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,WN,aggregate,0.9188330464934248,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,WN.repl,WN.partition,0.35334012803157494,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h1,wmb5,WN.rich,WN.partition,0.5654929184618499,817,1813,grasing,none,12.836133,47.590633,12.93625,47.571583,996,1315,TRUE,2010
h2,h3,OS,aggregate,0.19290011052761696,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,OS.repl,OS.partition,0.10709580925591322,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,OS.rich,OS.partition,0.08580430127170376,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,S,aggregate,0.4472769660560209,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,ST,aggregate,0.4975817892584157,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,ST.h,ST.partition,0.03587910953707814,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,ST.l,ST.partition,0.3954262043267574,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,ST.lh,ST.partition,0.06627647539458012,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,WN,aggregate,0.6904818997860327,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,WN.repl,WN.partition,0.38524625216177016,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h3,WN.rich,WN.partition,0.3052356476242625,987,1105,grasing,grasing,12.800967,47.574683,12.79875,47.5607,118,1046,FALSE,2010
h2,h5,OS,aggregate,0.17909043639884278,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,OS.repl,OS.partition,0.10930114004995506,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,OS.rich,OS.partition,0.06978929634888772,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,S,aggregate,0.5139028418660521,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,ST,aggregate,0.6956028586384819,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,ST.h,ST.partition,0.02291462377874765,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,ST.l,ST.partition,0.5802009292755844,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,ST.lh,ST.partition,0.09248730558414987,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,WN,aggregate,0.8746932950373247,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,WN.repl,WN.partition,0.6739375994292349,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h5,WN.rich,WN.partition,0.2007556956080898,987,1579,grasing,none,12.800967,47.574683,12.816433,47.5593,592,1283,TRUE,2010
h2,h6,OS,aggregate,0.13596357505822804,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,OS.repl,OS.partition,0.10704287503694163,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,OS.rich,OS.partition,0.02892070002128641,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,S,aggregate,0.5736677883599698,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,ST,aggregate,0.802368333700034,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,ST.h,ST.partition,0.09101972565178859,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,ST.l,ST.partition,0.4257337692496529,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,ST.lh,ST.partition,0.28561483879859245,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,WN,aggregate,0.938331908758262,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,WN.repl,WN.partition,0.5338367883746643,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h6,WN.rich,WN.partition,0.40449512038359764,987,1808,grasing,none,12.800967,47.574683,12.822917,47.555367,821,1397.5,TRUE,2010
h2,h7,OS,aggregate,0.031094223720829848,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,OS.repl,OS.partition,0.020805552569243924,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,OS.rich,OS.partition,0.010288671151585924,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,S,aggregate,0.6730757447748891,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,ST,aggregate,0.9205383578520937,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,ST.h,ST.partition,0.0943037678259245,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,ST.l,ST.partition,0.46370259836449357,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,ST.lh,ST.partition,0.3625319916616756,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,WN,aggregate,0.9516325815729235,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,WN.repl,WN.partition,0.6404092057616131,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,h7,WN.rich,WN.partition,0.31122337581131043,987,1984,grasing,none,12.800967,47.574683,12.829933,47.552167,997,1485.5,TRUE,2010
h2,ho1,OS,aggregate,0.03203447967224395,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,OS.repl,OS.partition,0.01488464047268337,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,OS.rich,OS.partition,0.01714983919956058,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,S,aggregate,0.5780075214019825,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,ST,aggregate,0.8564629640456264,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,ST.h,ST.partition,0.025854537831149004,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,ST.l,ST.partition,0.7889328107884652,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,ST.lh,ST.partition,0.04167561542601212,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,WN,aggregate,0.8884974437178703,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,WN.repl,WN.partition,0.6478676674250767,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho1,WN.rich,WN.partition,0.24062977629279356,987,841,grasing,grasing,12.800967,47.574683,12.880783,47.604083,146,914,FALSE,2010
h2,ho2,OS,aggregate,0.08522681762966118,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,OS.repl,OS.partition,0.055998107455152824,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,OS.rich,OS.partition,0.02922871017450836,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,S,aggregate,0.5813696841474282,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,ST,aggregate,0.7991650398978221,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,ST.h,ST.partition,0.016600805346605567,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,ST.l,ST.partition,0.7206013882149028,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,ST.lh,ST.partition,0.06196284633631368,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,WN,aggregate,0.8843918575274833,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,WN.repl,WN.partition,0.7328536507370325,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho2,WN.rich,WN.partition,0.15153820679045077,987,1045,grasing,grasing,12.800967,47.574683,12.893233,47.588917,58,1016,FALSE,2010
h2,ho3,OS,aggregate,0.08122602636761789,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,OS.repl,OS.partition,0.038435684909565504,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,OS.rich,OS.partition,0.04279034145805238,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,S,aggregate,0.641084843759119,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,ST,aggregate,0.876001086508039,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,ST.h,ST.partition,0.02935123845591614,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,ST.l,ST.partition,0.7245350043447798,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,ST.lh,ST.partition,0.122114843707343,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,WN,aggregate,0.9572271128756569,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,WN.repl,WN.partition,0.8442742920724853,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho3,WN.rich,WN.partition,0.11295282080317165,987,1333,grasing,none,12.800967,47.574683,12.8873,47.584583,346,1160,TRUE,2010
h2,ho4,OS,aggregate,0.10755046472701857,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,OS.repl,OS.partition,0.08155730761100884,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,OS.rich,OS.partition,0.025993157116009732,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,S,aggregate,0.6113934079787752,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,ST,aggregate,0.8006965225470354,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,ST.h,ST.partition,0.03656035920555217,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,ST.l,ST.partition,0.6622836313647842,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,ST.lh,ST.partition,0.10185253197669897,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,WN,aggregate,0.908246987274054,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,WN.repl,WN.partition,0.836567355577282,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,ho4,WN.rich,WN.partition,0.07167963169677187,987,1552,grasing,none,12.800967,47.574683,12.881717,47.583083,565,1269.5,TRUE,2010
h2,t1,OS,aggregate,0.12867085567949746,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,OS.repl,OS.partition,0.10477126130356361,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,OS.rich,OS.partition,0.023899594375933846,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,S,aggregate,0.5238848104776397,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,ST,aggregate,0.7521616033511668,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,ST.h,ST.partition,0.0011692307692307692,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,ST.l,ST.partition,0.750592372581936,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,ST.lh,ST.partition,4e-4,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,WN,aggregate,0.8808324590306642,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,WN.repl,WN.partition,0.5455801228694062,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t1,WN.rich,WN.partition,0.33525233616125805,987,714,grasing,mowing,12.800967,47.574683,12.8992,47.609817,273,850.5,TRUE,2010
h2,t5,OS,aggregate,0.13805324270243924,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,OS.repl,OS.partition,0.07587578467476838,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,OS.rich,OS.partition,0.06217745802767085,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,S,aggregate,0.5077569886935256,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,ST,aggregate,0.7409474662009835,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,ST.h,ST.partition,0.018184004077228085,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,ST.l,ST.partition,0.6799441152797243,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,ST.lh,ST.partition,0.04281934684403109,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,WN,aggregate,0.8790007089034227,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,WN.repl,WN.partition,0.3953889163214871,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,t5,WN.rich,WN.partition,0.4836117925819356,987,746,grasing,mowing,12.800967,47.574683,12.946317,47.604817,241,866.5,TRUE,2010
h2,wma1,OS,aggregate,0.07778158126984117,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,OS.repl,OS.partition,0.04390371960631103,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,OS.rich,OS.partition,0.03387786166353013,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,S,aggregate,0.5533805590674564,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,ST,aggregate,0.8255012689751406,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,ST.h,ST.partition,0.0012878048780487804,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,ST.l,ST.partition,0.7832179481874464,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,ST.lh,ST.partition,0.04099551590964539,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,WN,aggregate,0.9032828502449818,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,WN.repl,WN.partition,0.6228772705154265,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma1,WN.rich,WN.partition,0.28040557972955527,987,766,grasing,grasing,12.800967,47.574683,12.924383,47.596033,221,876.5,FALSE,2010
h2,wma2,OS,aggregate,0.1779110936259647,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,OS.repl,OS.partition,0.13488633835109898,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,OS.rich,OS.partition,0.04302475527486571,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,S,aggregate,0.41374648340103537,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,ST,aggregate,0.5062219534178709,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,ST.h,ST.partition,0.00963001617324227,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,ST.l,ST.partition,0.48682057988307803,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,ST.lh,ST.partition,0.00977135736155061,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,WN,aggregate,0.6841330470438356,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,WN.repl,WN.partition,0.5753668487031269,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma2,WN.rich,WN.partition,0.10876619834070864,987,1245,grasing,grasing,12.800967,47.574683,12.940933,47.583517,258,1116,FALSE,2010
h2,wma3,OS,aggregate,0.07227517161573357,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,OS.repl,OS.partition,0.04353103079816939,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,OS.rich,OS.partition,0.028744140817564184,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,S,aggregate,0.6053300372153404,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,ST,aggregate,0.8559197634973222,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,ST.h,ST.partition,0.010304479813021907,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,ST.l,ST.partition,0.7984777930631796,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,ST.lh,ST.partition,0.04713749062112079,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,WN,aggregate,0.9281949351130558,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,WN.repl,WN.partition,0.6624937351501118,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wma3,WN.rich,WN.partition,0.26570119996294406,987,1423,grasing,grasing,12.800967,47.574683,12.943317,47.5778,436,1205,FALSE,2010
h2,wmb1,OS,aggregate,0.10298910158174147,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2010
h2,wmb1,OS.repl,OS.partition,0.056279239426329133,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2010
h2,wmb1,OS.rich,OS.partition,0.046709862155412334,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2010
h2,wmb1,S,aggregate,0.5669849968222608,987,960,grasing,grasing,12.800967,47.574683,12.94405,47.590483,27,973.5,FALSE,2010
