site,date,year,q.prop,r.prop,gdd.cum,elev.class,management,elev.mean,transect,lat,lon,elev.class2,yday,break1,break2,caste,count,prop
wma3,2011-07-13,2011,0,0.35,166,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,194,-21.57896542845124,218.21368318052458,reproductive,7,0.35
h2,2011-06-22,2011,0.018867924528301886,0.03773584905660377,169,mitte,grasing,987,Hintersee,47.574683,12.800967,low,173,2.174919984644831,283.0620815372383,reproductive,2,0.03773584905660377
h5,2011-08-13,2011,0,0.17073170731707318,172,oben,none,1579,Hintersee,47.5593,12.816433,mid,225,-21.57896542845124,218.21368318052458,reproductive,7,0.17073170731707318
h3,2011-06-29,2011,0,0,176,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,180,-21.57896542845124,218.21368318052458,reproductive,0,0
wmb3,2011-07-17,2011,0,0.09433962264150944,178,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,198,-21.57896542845124,218.21368318052458,reproductive,5,0.09433962264150944
wma3,2011-07-28,2011,0,0.39285714285714285,179,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,209,-21.57896542845124,218.21368318052458,reproductive,11,0.39285714285714285
wmb3,2011-07-29,2011,0,0.09302325581395349,184,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,210,-21.57896542845124,218.21368318052458,reproductive,4,0.09302325581395349
wmb1,2011-06-27,2011,0,0.12,185,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,178,2.174919984644831,283.0620815372383,reproductive,6,0.12
h4,2011-07-12,2011,0,0.22857142857142856,186,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,193,-21.57896542845124,218.21368318052458,reproductive,8,0.22857142857142856
ho2,2011-06-30,2011,0,0.17142857142857143,190,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,181,-21.57896542845124,218.21368318052458,reproductive,6,0.17142857142857143
wmb4,2011-08-21,2011,0,0.06666666666666667,191,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,233,-21.57896542845124,218.21368318052458,reproductive,1,0.06666666666666667
h3,2011-07-06,2011,0,0.1276595744680851,193,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,187,-21.57896542845124,218.21368318052458,reproductive,6,0.1276595744680851
ho1,2011-06-26,2011,0,0.038461538461538464,195,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,177,2.174919984644831,283.0620815372383,reproductive,1,0.038461538461538464
wmb2,2011-07-07,2011,0,0.06060606060606061,196,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,188,-21.57896542845124,218.21368318052458,reproductive,4,0.06060606060606061
ho4,2011-08-17,2011,0,0.16666666666666666,201,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,229,-21.57896542845124,218.21368318052458,reproductive,2,0.16666666666666666
h2,2011-06-30,2011,0,0.023255813953488372,202,mitte,grasing,987,Hintersee,47.574683,12.800967,low,181,2.174919984644831,283.0620815372383,reproductive,1,0.023255813953488372
ho3,2011-07-18,2011,0,0.5757575757575758,203,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,199,-21.57896542845124,218.21368318052458,reproductive,19,0.5757575757575758
t1,2011-06-26,2011,0,0.06779661016949153,208,unten,mowing,714,Tal,47.609817,12.8992,low,177,2.174919984644831,283.0620815372383,reproductive,4,0.06779661016949153
wma1,2011-06-27,2011,0,0.16,209,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,178,2.174919984644831,283.0620815372383,reproductive,4,0.16
ho3,2011-08-01,2011,0,0.6363636363636364,215,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,213,-21.57896542845124,218.21368318052458,reproductive,7,0.6363636363636364
h4,2011-08-01,2011,0,0.3333333333333333,216,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,213,-21.57896542845124,218.21368318052458,reproductive,11,0.3333333333333333
h2,2011-07-06,2011,0,0.05263157894736842,218,mitte,grasing,987,Hintersee,47.574683,12.800967,low,187,2.174919984644831,283.0620815372383,reproductive,3,0.05263157894736842
wma3,2011-08-12,2011,0,0,218,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,224,-21.57896542845124,218.21368318052458,reproductive,0,0
wma2,2011-07-13,2011,0,0.0851063829787234,219,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,194,-21.57896542845124,218.21368318052458,reproductive,4,0.0851063829787234
wmb3,2011-08-11,2011,0,0.04,219,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,223,-21.57896542845124,218.21368318052458,reproductive,1,0.04
ho2,2011-07-08,2011,0.03333333333333333,0.36666666666666664,221,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,189,-21.57896542845124,218.21368318052458,reproductive,11,0.36666666666666664
ho1,2011-07-03,2011,0,0.17857142857142858,223,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,184,2.174919984644831,283.0620815372383,reproductive,5,0.17857142857142858
h1,2011-06-30,2011,0,0.030303030303030304,224,mitte,grasing,817,Hintersee,47.590633,12.836133,low,181,2.174919984644831,283.0620815372383,reproductive,1,0.030303030303030304
wmb1,2011-07-07,2011,0,0.1111111111111111,230,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,188,2.174919984644831,283.0620815372383,reproductive,1,0.1111111111111111
t5,2011-07-03,2011,0,0.36363636363636365,231,unten,mowing,746,Tal,47.604817,12.946317,low,184,2.174919984644831,283.0620815372383,reproductive,8,0.36363636363636365
wma1,2011-07-04,2011,0,0,234,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,185,2.174919984644831,283.0620815372383,reproductive,0,0
h5,2011-08-22,2011,0,0.25,236,oben,none,1579,Hintersee,47.5593,12.816433,mid,234,-21.57896542845124,218.21368318052458,reproductive,5,0.25
t1,2011-07-02,2011,0,0.06153846153846154,237,unten,mowing,714,Tal,47.609817,12.8992,low,183,2.174919984644831,283.0620815372383,reproductive,4,0.06153846153846154
wma2,2011-07-28,2011,0,0.29508196721311475,240,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,209,-21.57896542845124,218.21368318052458,reproductive,18,0.29508196721311475
h3,2011-07-12,2011,0,0.08108108108108109,241,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,193,-21.57896542845124,218.21368318052458,reproductive,3,0.08108108108108109
h1,2011-07-06,2011,0,0,242,mitte,grasing,817,Hintersee,47.590633,12.836133,low,187,2.174919984644831,283.0620815372383,reproductive,0,0
wmb2,2011-07-17,2011,0,0.19402985074626866,257,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,198,-21.57896542845124,218.21368318052458,reproductive,13,0.19402985074626866
ho4,2011-08-23,2011,0,0.3333333333333333,259,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,235,-21.57896542845124,218.21368318052458,reproductive,1,0.3333333333333333
h4,2011-08-13,2011,0,0.2777777777777778,261,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,225,-21.57896542845124,218.21368318052458,reproductive,5,0.2777777777777778
ho1,2011-07-09,2011,0,0.3076923076923077,267,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,190,2.174919984644831,283.0620815372383,reproductive,8,0.3076923076923077
h2,2011-07-12,2011,0,0.1111111111111111,269,mitte,grasing,987,Hintersee,47.574683,12.800967,low,193,2.174919984644831,283.0620815372383,reproductive,6,0.1111111111111111
wmb2,2011-07-29,2011,0,0.6,270,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,210,-21.57896542845124,218.21368318052458,reproductive,18,0.6
wmb2,2011-07-30,2011,0,0.3333333333333333,271,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,211,-21.57896542845124,218.21368318052458,reproductive,7,0.3333333333333333
wmb3,2011-08-20,2011,0,0.375,274,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,232,-21.57896542845124,218.21368318052458,reproductive,3,0.375
t5,2011-07-09,2011,0,0.1794871794871795,277,unten,mowing,746,Tal,47.604817,12.946317,low,190,2.174919984644831,283.0620815372383,reproductive,7,0.1794871794871795
h3,2011-07-29,2011,0,0.15789473684210525,278,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,210,-21.57896542845124,218.21368318052458,reproductive,6,0.15789473684210525
ho2,2011-07-18,2011,0,0.40540540540540543,279,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,199,-21.57896542845124,218.21368318052458,reproductive,15,0.40540540540540543
wma3,2011-08-21,2011,0,0,279,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,233,-21.57896542845124,218.21368318052458,reproductive,0,0
ho3,2011-08-17,2011,0,0.07692307692307693,283,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,229,-21.57896542845124,218.21368318052458,reproductive,1,0.07692307692307693
t1,2011-07-09,2011,0,0.03508771929824561,283,unten,mowing,714,Tal,47.609817,12.8992,low,190,2.174919984644831,283.0620815372383,reproductive,2,0.03508771929824561
wma2,2011-08-12,2011,0.034482758620689655,0.08620689655172414,291,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,224,-21.57896542845124,218.21368318052458,reproductive,5,0.08620689655172414
h1,2011-07-12,2011,0,0,295,mitte,grasing,817,Hintersee,47.590633,12.836133,low,193,2.174919984644831,283.0620815372383,reproductive,0,0
ho2,2011-08-01,2011,0,0.4166666666666667,302,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,213,-21.57896542845124,218.21368318052458,reproductive,5,0.4166666666666667
h2,2011-07-29,2011,0,0.4166666666666667,311,mitte,grasing,987,Hintersee,47.574683,12.800967,low,210,2.174919984644831,283.0620815372383,reproductive,25,0.4166666666666667
wmb1,2011-07-30,2011,0,0.25862068965517243,316,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,211,2.174919984644831,283.0620815372383,reproductive,15,0.25862068965517243
ho1,2011-07-18,2011,0,0.6428571428571429,320,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,199,2.174919984644831,283.0620815372383,reproductive,18,0.6428571428571429
wmb2,2011-08-11,2011,0,0.14285714285714285,320,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,223,-21.57896542845124,218.21368318052458,reproductive,9,0.14285714285714285
t5,2011-07-17,2011,0,0.5454545454545454,331,unten,mowing,746,Tal,47.604817,12.946317,low,198,2.174919984644831,283.0620815372383,reproductive,6,0.5454545454545454
h4,2011-08-22,2011,0,0.2,337,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,234,-21.57896542845124,218.21368318052458,reproductive,2,0.2
t1,2011-07-17,2011,0,0.2549019607843137,337,unten,mowing,714,Tal,47.609817,12.8992,low,198,2.174919984644831,283.0620815372383,reproductive,13,0.2549019607843137
h1,2011-07-29,2011,0,0.058823529411764705,342,mitte,grasing,817,Hintersee,47.590633,12.836133,low,210,2.174919984644831,283.0620815372383,reproductive,1,0.058823529411764705
ho1,2011-07-30,2011,0,0.3333333333333333,342,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,211,2.174919984644831,283.0620815372383,reproductive,1,0.3333333333333333
ho3,2011-08-23,2011,0,0,348,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,235,-21.57896542845124,218.21368318052458,reproductive,0,0
wma1,2011-07-30,2011,0,0.4603174603174603,350,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,211,2.174919984644831,283.0620815372383,reproductive,29,0.4603174603174603
t5,2011-07-30,2011,0,0.5217391304347826,354,unten,mowing,746,Tal,47.604817,12.946317,low,211,2.174919984644831,283.0620815372383,reproductive,12,0.5217391304347826
ho2,2011-08-13,2011,0,0.25806451612903225,359,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,225,-21.57896542845124,218.21368318052458,reproductive,8,0.25806451612903225
h2,2011-08-10,2011,0,0.22950819672131148,362,mitte,grasing,987,Hintersee,47.574683,12.800967,low,222,2.174919984644831,283.0620815372383,reproductive,14,0.22950819672131148
t1,2011-07-30,2011,0,0.30434782608695654,362,unten,mowing,714,Tal,47.609817,12.8992,low,211,2.174919984644831,283.0620815372383,reproductive,7,0.30434782608695654
wma2,2011-08-21,2011,0,0.15789473684210525,362,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,233,-21.57896542845124,218.21368318052458,reproductive,3,0.15789473684210525
wmb1,2011-08-11,2011,0,0.35714285714285715,370,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,223,2.174919984644831,283.0620815372383,reproductive,15,0.35714285714285715
wmb2,2011-08-20,2011,0,0.1,387,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,232,-21.57896542845124,218.21368318052458,reproductive,4,0.1
h3,2011-08-19,2011,0,0.2,388,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,231,-21.57896542845124,218.21368318052458,reproductive,3,0.2
h1,2011-08-10,2011,0,0,396,mitte,grasing,817,Hintersee,47.590633,12.836133,low,222,2.174919984644831,283.0620815372383,reproductive,0,0
wma1,2011-08-11,2011,0,0.21621621621621623,409,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,223,2.174919984644831,283.0620815372383,reproductive,8,0.21621621621621623
ho1,2011-08-13,2011,0,0.2857142857142857,412,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,225,2.174919984644831,283.0620815372383,reproductive,8,0.2857142857142857
h2,2011-08-19,2011,0,0.4230769230769231,430,mitte,grasing,987,Hintersee,47.574683,12.800967,low,231,2.174919984644831,283.0620815372383,reproductive,11,0.4230769230769231
wmb1,2011-08-20,2011,0,0.1,443,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,232,2.174919984644831,283.0620815372383,reproductive,2,0.1
ho2,2011-08-23,2011,0,0.16666666666666666,461,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,235,-21.57896542845124,218.21368318052458,reproductive,1,0.16666666666666666
h1,2011-08-19,2011,0,0.25,468,mitte,grasing,817,Hintersee,47.590633,12.836133,low,231,2.174919984644831,283.0620815372383,reproductive,1,0.25
wma1,2011-08-20,2011,0,0,486,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,232,2.174919984644831,283.0620815372383,reproductive,0,0
ho1,2011-08-23,2011,0,0.8,519,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,235,2.174919984644831,283.0620815372383,reproductive,4,0.8
h2,2010-05-11,2010,1,0,14,mitte,grasing,987,Hintersee,47.574683,12.800967,low,131,133.6689260158485,472.2581906933085,queen,1,1
h2,2010-05-23,2010,1,0,14,mitte,grasing,987,Hintersee,47.574683,12.800967,low,143,133.6689260158485,472.2581906933085,queen,29,1
h3,2010-05-24,2010,1,0,15,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,144,119.01045551713818,342.4515160565617,queen,18,1
ho2,2010-05-24,2010,1,0,16,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,144,119.01045551713818,342.4515160565617,queen,3,1
t5,2010-05-10,2010,1,0,17,unten,mowing,746,Tal,47.604817,12.946317,low,130,133.6689260158485,472.2581906933085,queen,2,1
wma2,2010-05-25,2010,1,0,17,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,145,119.01045551713818,342.4515160565617,queen,13,1
h1,2010-05-12,2010,1,0,18,mitte,grasing,817,Hintersee,47.590633,12.836133,low,132,133.6689260158485,472.2581906933085,queen,6,1
h1,2010-05-23,2010,1,0,18,mitte,grasing,817,Hintersee,47.590633,12.836133,low,143,133.6689260158485,472.2581906933085,queen,4,1
t1,2010-05-10,2010,1,0,18,unten,mowing,714,Tal,47.609817,12.8992,low,130,133.6689260158485,472.2581906933085,queen,4,1
wmb2,2010-05-25,2010,0.8888888888888888,0,20,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,145,119.01045551713818,342.4515160565617,queen,8,0.8888888888888888
wmb1,2010-05-25,2010,1,0,25,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,145,133.6689260158485,472.2581906933085,queen,6,1
ho1,2010-05-26,2010,0.8333333333333334,0,33,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,146,133.6689260158485,472.2581906933085,queen,10,0.8333333333333334
wma1,2010-05-26,2010,1,0,34,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,146,133.6689260158485,472.2581906933085,queen,3,1
wma2,2010-06-06,2010,1,0,34,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,157,119.01045551713818,342.4515160565617,queen,1,1
t5,2010-05-26,2010,1,0,35,unten,mowing,746,Tal,47.604817,12.946317,low,146,133.6689260158485,472.2581906933085,queen,11,1
t1,2010-05-26,2010,0.8947368421052632,0,36,unten,mowing,714,Tal,47.609817,12.8992,low,146,133.6689260158485,472.2581906933085,queen,17,0.8947368421052632
wmb2,2010-06-06,2010,0,0,38,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,157,119.01045551713818,342.4515160565617,queen,0,0
h3,2010-06-07,2010,1,0,44,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,158,119.01045551713818,342.4515160565617,queen,3,1
h6,2010-06-28,2010,1,0,46,oben,none,1808,Hintersee,47.555367,12.822917,high,179,67.43355225003695,227.5277317219017,queen,1,1
wmb1,2010-06-06,2010,0,0,47,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,157,133.6689260158485,472.2581906933085,queen,0,0
ho2,2010-06-07,2010,1,0,48,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,158,119.01045551713818,342.4515160565617,queen,4,1
t5,2010-06-05,2010,0.9615384615384616,0,48,unten,mowing,746,Tal,47.604817,12.946317,low,156,133.6689260158485,472.2581906933085,queen,25,0.9615384615384616
h2,2010-06-07,2010,1,0,52,mitte,grasing,987,Hintersee,47.574683,12.800967,low,158,133.6689260158485,472.2581906933085,queen,1,1
t4,2010-06-05,2010,0.6,0,53,unten,mowing,641,Tal,47.612417,12.942383,low,156,133.6689260158485,472.2581906933085,queen,3,0.6
wmb4,2010-06-29,2010,1,0,64,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,180,119.01045551713818,342.4515160565617,queen,1,1
t1,2010-06-07,2010,1,0,65,unten,mowing,714,Tal,47.609817,12.8992,low,158,133.6689260158485,472.2581906933085,queen,1,1
h7,2010-07-11,2010,0,0,79,oben,none,1984,Hintersee,47.552167,12.829933,high,192,67.43355225003695,227.5277317219017,queen,0,0
wmb3,2010-06-25,2010,0.8421052631578947,0,80,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,176,119.01045551713818,342.4515160565617,queen,16,0.8421052631578947
wmb5,2010-07-10,2010,0.2857142857142857,0,92,oben,none,1813,Watzmann 2,47.571583,12.93625,high,191,67.43355225003695,227.5277317219017,queen,2,0.2857142857142857
ho3,2010-06-26,2010,0,0,93,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,177,119.01045551713818,342.4515160565617,queen,0,0
h6,2010-07-11,2010,0,0,99,oben,none,1808,Hintersee,47.555367,12.822917,high,192,67.43355225003695,227.5277317219017,queen,0,0
h4,2010-06-28,2010,1,0,102,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,179,119.01045551713818,342.4515160565617,queen,5,1
wmb2,2010-06-19,2010,0.75,0,107,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,170,119.01045551713818,342.4515160565617,queen,9,0.75
h3,2010-06-18,2010,1,0,109,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,169,119.01045551713818,342.4515160565617,queen,8,1
ho5,2010-07-13,2010,0,0,110,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,194,67.43355225003695,227.5277317219017,queen,0,0
h7,2010-07-16,2010,0,0,111,oben,none,1984,Hintersee,47.552167,12.829933,high,197,67.43355225003695,227.5277317219017,queen,0,0
wmb2,2010-06-25,2010,1,0,111,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,176,119.01045551713818,342.4515160565617,queen,2,1
wmb4,2010-07-10,2010,0.3,0,114,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,191,119.01045551713818,342.4515160565617,queen,3,0.3
ho2,2010-06-18,2010,1,0,116,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,169,119.01045551713818,342.4515160565617,queen,11,1
ho4,2010-07-08,2010,0.25,0,118,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,189,119.01045551713818,342.4515160565617,queen,1,0.25
wma2,2010-06-29,2010,1,0,120,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,180,119.01045551713818,342.4515160565617,queen,3,1
h2,2010-06-18,2010,0.9333333333333333,0,122,mitte,grasing,987,Hintersee,47.574683,12.800967,low,169,133.6689260158485,472.2581906933085,queen,28,0.9333333333333333
wma5,2010-07-23,2010,0,0,122,oben,none,2032,Watzmann 1,47.5683,12.930633,high,204,67.43355225003695,227.5277317219017,queen,0,0
wmb1,2010-06-19,2010,1,0,123,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,170,133.6689260158485,472.2581906933085,queen,10,1
ho2,2010-06-26,2010,0,0,125,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,177,119.01045551713818,342.4515160565617,queen,0,0
wma5,2010-08-02,2010,0,0.015625,126,oben,none,2032,Watzmann 1,47.5683,12.930633,high,214,67.43355225003695,227.5277317219017,queen,0,0
h7,2010-07-22,2010,0,0,131,oben,none,1984,Hintersee,47.552167,12.829933,high,203,67.43355225003695,227.5277317219017,queen,0,0
t5,2010-06-16,2010,0.3333333333333333,0,132,unten,mowing,746,Tal,47.604817,12.946317,low,167,133.6689260158485,472.2581906933085,queen,4,0.3333333333333333
h1,2010-06-18,2010,1,0,134,mitte,grasing,817,Hintersee,47.590633,12.836133,low,169,133.6689260158485,472.2581906933085,queen,7,1
t1,2010-06-16,2010,0.5714285714285714,0,135,unten,mowing,714,Tal,47.609817,12.8992,low,167,133.6689260158485,472.2581906933085,queen,4,0.5714285714285714
h6,2010-07-16,2010,0,0,136,oben,none,1808,Hintersee,47.555367,12.822917,high,197,67.43355225003695,227.5277317219017,queen,0,0
wma1,2010-06-19,2010,0,0,137,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,170,133.6689260158485,472.2581906933085,queen,0,0
h5,2010-07-11,2010,0.3333333333333333,0,139,oben,none,1579,Hintersee,47.5593,12.816433,mid,192,119.01045551713818,342.4515160565617,queen,1,0.3333333333333333
t4,2010-06-16,2010,0.08333333333333333,0,139,unten,mowing,641,Tal,47.612417,12.942383,low,167,133.6689260158485,472.2581906933085,queen,1,0.08333333333333333
wma5,2010-08-22,2010,0,0,142,oben,none,2032,Watzmann 1,47.5683,12.930633,high,234,67.43355225003695,227.5277317219017,queen,0,0
wmb5,2010-07-17,2010,0.03571428571428571,0,142,oben,none,1813,Watzmann 2,47.571583,12.93625,high,198,67.43355225003695,227.5277317219017,queen,1,0.03571428571428571
wma1,2010-06-25,2010,0,0,143,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,176,133.6689260158485,472.2581906933085,queen,0,0
ho1,2010-06-26,2010,0.25,0,144,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,177,133.6689260158485,472.2581906933085,queen,1,0.25
wma4,2010-07-17,2010,0,0,145,oben,none,1773,Watzmann 1,47.574517,12.923983,high,198,67.43355225003695,227.5277317219017,queen,0,0
wmb3,2010-07-09,2010,0.16666666666666666,0,149,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,190,119.01045551713818,342.4515160565617,queen,2,0.16666666666666666
ho3,2010-07-08,2010,0.5,0,155,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,189,119.01045551713818,342.4515160565617,queen,2,0.5
t5,2010-06-27,2010,1,0,156,unten,mowing,746,Tal,47.604817,12.946317,low,178,133.6689260158485,472.2581906933085,queen,1,1
h6,2010-07-22,2010,0,0,159,oben,none,1808,Hintersee,47.555367,12.822917,high,203,67.43355225003695,227.5277317219017,queen,0,0
h7,2010-08-23,2010,0,0,159,oben,none,1984,Hintersee,47.552167,12.829933,high,235,67.43355225003695,227.5277317219017,queen,0,0
t1,2010-06-27,2010,0.5,0,160,unten,mowing,714,Tal,47.609817,12.8992,low,178,133.6689260158485,472.2581906933085,queen,1,0.5
ho4,2010-07-13,2010,0,0,161,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,194,119.01045551713818,342.4515160565617,queen,0,0
wmb5,2010-07-23,2010,0.02040816326530612,0,162,oben,none,1813,Watzmann 2,47.571583,12.93625,high,204,67.43355225003695,227.5277317219017,queen,1,0.02040816326530612
ho5,2010-08-03,2010,0,0,163,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,215,67.43355225003695,227.5277317219017,queen,0,0
h6,2010-08-01,2010,0,0,164,oben,none,1808,Hintersee,47.555367,12.822917,high,213,67.43355225003695,227.5277317219017,queen,0,0
t4,2010-06-27,2010,0.20833333333333334,0.041666666666666664,165,unten,mowing,641,Tal,47.612417,12.942383,low,178,133.6689260158485,472.2581906933085,queen,5,0.20833333333333334
wma4,2010-07-23,2010,0,0,166,oben,none,1773,Watzmann 1,47.574517,12.923983,high,204,67.43355225003695,227.5277317219017,queen,0,0
h7,2010-08-28,2010,0,0.125,168,oben,none,1984,Hintersee,47.552167,12.829933,high,240,67.43355225003695,227.5277317219017,queen,0,0
wmb5,2010-08-02,2010,0.02040816326530612,0,168,oben,none,1813,Watzmann 2,47.571583,12.93625,high,214,67.43355225003695,227.5277317219017,queen,1,0.02040816326530612
wmb4,2010-07-17,2010,0.016666666666666666,0,169,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,198,119.01045551713818,342.4515160565617,queen,1,0.016666666666666666
h1,2010-06-30,2010,0,0,172,mitte,grasing,817,Hintersee,47.590633,12.836133,low,181,133.6689260158485,472.2581906933085,queen,0,0
ho5,2010-08-21,2010,0,0.08333333333333333,182,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,233,67.43355225003695,227.5277317219017,queen,0,0
h5,2010-07-16,2010,0,0,183,oben,none,1579,Hintersee,47.5593,12.816433,mid,197,119.01045551713818,342.4515160565617,queen,0,0
wmb4,2010-07-23,2010,0.02702702702702703,0.013513513513513514,193,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,204,119.01045551713818,342.4515160565617,queen,2,0.02702702702702703
wma2,2010-07-10,2010,0,0,194,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,191,119.01045551713818,342.4515160565617,queen,0,0
wmb5,2010-08-22,2010,0,0.024390243902439025,194,oben,none,1813,Watzmann 2,47.571583,12.93625,high,234,67.43355225003695,227.5277317219017,queen,0,0
wmb2,2010-07-09,2010,0,0,199,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,190,119.01045551713818,342.4515160565617,queen,0,0
wmb4,2010-08-02,2010,0.011494252873563218,0,201,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,214,119.01045551713818,342.4515160565617,queen,1,0.011494252873563218
ho2,2010-07-08,2010,0.18181818181818182,0.09090909090909091,203,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,189,119.01045551713818,342.4515160565617,queen,2,0.18181818181818182
ho3,2010-07-13,2010,0,0,205,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,194,119.01045551713818,342.4515160565617,queen,0,0
ho5,2010-09-03,2010,0,0,205,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,246,67.43355225003695,227.5277317219017,queen,0,0
wmb3,2010-07-15,2010,0,0,206,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,196,119.01045551713818,342.4515160565617,queen,0,0
