year,bb.sp,plant.sp,prop.fl.abund.m,prop.visits.wm
2011,pasc,Carlina vulgaris,0.07390817469204926,0
2011,pasc,Carum carvi,0.038284671792528674,0
2011,pasc,Centaurea jacea,0.13279856014122515,0.18733850129198967
2011,pasc,Centaurea scabiosa,0.0388295516189331,0
2011,pasc,Chaerophyllum hirsutum,0.1549774747811798,0.0031847133757961785
2011,pasc,Cirsium arvense,0.010151391066326154,0.01020408163265306
2011,pasc,Cirsium oleraceum,0.028369139551999007,0.022222222222222223
2011,pasc,Cirsium palustre,0.05468168285527162,0
2011,pasc,Cirsium spinosissimum,0.03260869565217391,0
2011,pasc,Cirsium vulgare,0.04735622612229286,0.014925373134328358
2011,pasc,Clinopodium vulgare,0.01075553531087595,0.06334841628959276
2011,pasc,Crepis aurea,0.03348842136655013,0
2011,pasc,Crepis biennis,0.021157742158529728,0
2011,pasc,Crepis terglouensis,0.09551414768806073,0.15384615384615385
2011,pasc,Dactylorhiza maculata,0.030706128657737676,0
2011,pasc,Dryas octopetala,0.013695771851378189,0.05
2011,pasc,Epilobium montanum,0.006990657256481684,0
2011,pasc,Erica carnea,0.006437649659237429,0
2011,pasc,Euphorbia cyparissias,0.016122061440202715,0
2011,pasc,Euphrasia picta,0.020101483216237316,0
2011,pasc,Euphrasia rostkoviana,0.03432666606065752,0.01338432122370937
2011,pasc,Fragaria vesca,0.00719169909980185,0
2011,pasc,Galeopsis tetrahit,0.007350298937274962,0.01744186046511628
2011,pasc,Galium anisophyllon,0.016701419845797497,0
2011,pasc,Gentiana asclepiadea,0.12675291635630628,0.03296703296703297
2011,pasc,Gentiana aspera,0.046626246829553866,0
2011,pasc,Gentiana ciliata,0.10787780595472903,0
2011,pasc,Gentiana clusii,0.0201417231054484,0
2011,pasc,Gentiana pannonica,0.05658878281452988,0.020618556701030927
2011,pasc,Gentiana verna,0.008291089566680586,0
2011,pasc,Geranium robertianum,0.00795671410213999,0
2011,pasc,Geranium sylvaticum,0.016520181259950296,0.02631578947368421
2011,pasc,Geum rivale,0.01754269708319588,0.092
2011,pasc,Globularia cordifolia,0.007590122934840876,0
2011,pasc,Hedysarum hedysaroides,0.08624338624338625,0.6153846153846154
2011,pasc,Helianthemum alpestre,0.029675638371290548,0
2011,pasc,Helianthemum nummularium,0.0317816844404045,0.010101010101010102
2011,pasc,Helleborus niger,0.0036718378997599027,0
2011,pasc,Heracleum sphondylium,0.17889417624554516,0
2011,pasc,Hieracium murorum,0.010848777654884258,0
2011,pasc,Hieracium villosum,0.009437594210196212,0
2011,pasc,Hippocrepis comosa,0.13344124789572182,0.0718562874251497
2011,pasc,Hypericum maculatum,0.012034683818120567,0.010948905109489052
2011,pasc,Knautia arvensis,0.032977754455803504,0.24920127795527156
2011,pasc,Knautia dipsacifolia,0.019692504114277233,0
2011,pasc,Lamium galeobdolon,0.006531777986173588,0.05555555555555555
2011,pasc,Lamium maculatum,0.003998210504088682,0
2011,pasc,Lathyrus pratensis,0.014977679358601852,0.03902439024390244
2011,pasc,Leontodon hispidus,0.04997335003476276,7.886435331230284e-4
2011,pasc,Leucanthemum vulgare,0.06805291368762363,0.001402524544179523
2011,pasc,Lilium martagon,0.027171486893274827,0
2011,pasc,Lotus corniculatus,0.015911342546697037,0.07421150278293136
2011,pasc,Lysimachia nemorum,0.006378747763475216,0.005813953488372093
2011,pasc,Medicago lupulina,0.004376472899547226,0
2011,pasc,Melampyrum sylvaticum,0.014040254225479968,0
2011,pasc,Mentha longifolia,0.09045536323040063,0
2011,pasc,Myosotis alpestris,0.03435261728276587,0
2011,pasc,Myosotis sylvatica,0.16985884923913028,0
2011,pasc,Origanum vulgare,0.15932354263420226,0.07419898819561552
2011,pasc,Pedicularis rostratospicata,0.003484320557491289,0
2011,pasc,Petasites albus,0.001501523690532967,0
2011,pasc,Phyteuma orbiculare,0.018518806084889775,0
2011,pasc,Phyteuma spicatum,0.00948233153018976,0
2011,pasc,Plantago lanceolata,0.03661881244672677,0
2011,pasc,Plantago media,0.01207758180280026,0.003821656050955414
2011,pasc,Polygala alpestris,0.010436534974938542,0
2011,pasc,Polygala amara,0.006955021506045881,0.005681818181818182
2011,pasc,Polygala chamaebuxus,0.02017606858820395,0.037037037037037035
2011,pasc,Polygonatum verticillatum,0.004345055113091109,0
2011,pasc,Potentilla aurea,0.019296815526055753,0
2011,pasc,Potentilla erecta,0.009844977916948428,0.001863932898415657
2011,pasc,Primula elatior,0.0048769681724016994,0
2011,pasc,Primula farinosa,0.03297346002781629,0
2011,pasc,Primula veris,0.006253903667291253,0
2011,pasc,Prunella vulgaris,0.05513511405949785,0.24643196955280686
2011,pasc,Ranunculus acris,0.03746135289664413,0
2011,pasc,Ranunculus alpestris,0.009191780247179968,0
2011,pasc,Ranunculus montanus,0.011472924272630138,0
2011,pasc,Ranunculus nemorosus,0.040502562915014514,0.0012484394506866417
2011,pasc,Ranunculus repens,0.03282834077637023,0
2011,pasc,Rhinanthus alectorolophus,0.017747590043657595,0.019417475728155338
2011,pasc,Rhinanthus glacialis,0.030333920308516962,0.14105793450881612
2011,pasc,Rhinanthus minor,0.038208375009667665,0.026785714285714284
2011,pasc,Rhododendron hirsutum,0.13455271265996624,0.1935483870967742
2011,pasc,Rhodothamnus chamaecistus,0.006218414889683225,0
2011,pasc,Rumex acetosa,0.009521568061827272,0.00186219739292365
2011,pasc,Rumex alpestris,0.005210064239085949,0
2011,pasc,Salvia glutinosa,0.1639959006159131,0.025906735751295335
2011,pasc,Saxifraga aizoides,0.102421590192036,0
2011,pasc,Scabiosa lucida,0.04934990410807504,0.01272264631043257
2011,pasc,Scrophularia nodosa,0.007961110007463213,0.011363636363636364
2011,pasc,Senecio abrotanifolius,0.23311801474685384,0
2011,pasc,Senecio ovatus,0.047081798589697965,0
2011,pasc,Silene acaulis,0.007035998129967275,0
2011,pasc,Silene dioica,0.008649673826701766,0
2011,pasc,Silene flos-cuculi,0.002032373184471382,0.08333333333333333
2011,pasc,Silene vulgaris,0.10570244887964989,0
2011,pasc,Soldanella alpina,0.006718843442641226,0
2011,pasc,Solidago virgaurea,0.028456356100976958,0
2011,pasc,Stachys alopecuros,0.09529370718925428,0.18652849740932642
2011,pasc,Stachys officinalis,0.02059855549681719,0.3684210526315789
2011,pasc,Stachys sylvatica,0.013910103229141057,0.03676470588235294
2011,pasc,Taraxacum officinale,0.008008349448376178,0
2011,pasc,Teucrium chamaedrys,0.011420817675590014,0.047619047619047616
2011,pasc,Thalictrum aquilegiifolium,0.00839696897242624,0
2011,pasc,Thymus praecox,0.011726494877347652,0.0033783783783783786
2011,pasc,Thymus pulegioides,0.018855437965731157,0.05
2011,pasc,Tofieldia calyculata,0.009797509650719119,0
2011,pasc,Tragopogon pratensis,0.007549920084961792,0
2011,pasc,Trifolium badium,0.007546174822096743,0
2011,pasc,Trifolium montanum,0.012335146732231187,0
2011,pasc,Trifolium pratense,0.04433157874666146,0.1826086956521739
2011,pasc,Trifolium repens,0.02973299754846325,0.06060606060606061
2011,pasc,Trollius europaeus,0.05647120669476548,0
2011,pasc,Vaccinium myrtillus,0.011117298613952867,0
2011,pasc,Vaccinium vitis-idaea,0.008067325765573646,0
2011,pasc,Veronica alpina,0.003246207757296467,0
2011,pasc,Veronica aphylla,0.0038871251408878447,0
2011,pasc,Veronica chamaedrys,0.0070531210163853894,0.009501187648456057
2011,pasc,Veronica officinalis,0.005191498114010729,0.004761904761904762
2011,pasc,Vicia cracca,0.021937591768394982,0.041666666666666664
2011,pasc,Vicia sepium,0.004338736169215675,0.012987012987012988
2011,pasc,Willemetia stipitata,0.03469542631733826,0
2011,prat,Achillea atrata,0.021752260509707053,0
2011,prat,Acinos alpinus,0.024095027559679013,0.02795698924731183
2011,prat,Aconitum napellus,0.014710573613954737,0
2011,prat,Aconitum vulparia,0.00839652102634802,0
2011,prat,Adenostyles alliariae,0.05371799230504982,0
2011,prat,Ajuga reptans,0.013878120626158567,0.006578947368421052
2011,prat,Alchemilla vulgaris,0.04134468200907153,0
2011,prat,Androsace chamaejasme,0.019946703810914714,0
2011,prat,Antennaria dioica,0.006659820926422782,0
2011,prat,Anthericum ramosum,0.00842426753182714,0
2011,prat,Anthyllis vulneraria,0.16643559524685786,0
2011,prat,Aposeris foetida,0.0698883897787583,0.011363636363636364
2011,prat,Aster bellidiastrum,0.02164573656464837,0
2011,prat,Bartsia alpina,0.01298451179462035,0.037037037037037035
2011,prat,Biscutella laevigata,0.049208863486841586,0
2011,prat,Buphthalmum salicifolium,0.05434442340873821,0
2011,prat,Campanula alpina,0.03303527558159838,0
2011,prat,Campanula cochleariifolia,0.04089451176051319,0
2011,prat,Campanula scheuchzeri,0.03448669231303047,0.007326007326007326
2011,prat,Cardamine enneaphyllos,0.0030442426991829784,0
2011,prat,Carduus defloratus,0.019294115954940853,0.0862533692722372
2011,prat,Carum carvi,0.039187672235459874,0
2011,prat,Centaurea jacea,0.10660615062230867,0.047244094488188976
2011,prat,Centaurea scabiosa,0.054769797421731124,0
2011,prat,Chaerophyllum hirsutum,0.15818753400385072,0.00749063670411985
2011,prat,Cirsium arvense,0.004655021063456978,0
2011,prat,Cirsium oleraceum,0.02171639042357274,0
2011,prat,Cirsium palustre,0.05468168285527162,0.03333333333333333
2011,prat,Cirsium spinosissimum,0.03260869565217391,0
2011,prat,Cirsium vulgare,0.056847133757961785,0
2011,prat,Clinopodium vulgare,0.011732347958063851,0.02247191011235955
2011,prat,Crepis aurea,0.025596489850785296,0
2011,prat,Crepis biennis,0.029251360622512934,0
2011,prat,Crepis terglouensis,0.09565217391304348,0
2011,prat,Dactylorhiza maculata,0.034407545639863306,0.009345794392523364
2011,prat,Daphne mezereum,0.004041175923714602,0
2011,prat,Dryas octopetala,0.07974803221149483,0.21428571428571427
2011,prat,Epilobium montanum,0.005033308594188714,0
2011,prat,Erica carnea,0.011235955056179775,0
2011,prat,Euphorbia cyparissias,0.014257437997295867,0
2011,prat,Euphrasia picta,0.01639344262295082,0
2011,prat,Euphrasia rostkoviana,0.00913290785297457,0
2011,prat,Fragaria vesca,0.004037371315969083,0
2011,prat,Galeopsis tetrahit,0.004076120046699343,0
2011,prat,Galium anisophyllon,0.016360925517947024,0
2011,prat,Gentiana asclepiadea,0.07183255167829392,0.03225806451612903
2011,prat,Gentiana aspera,0.02328525434273499,0
2011,prat,Gentiana clusii,0.04043487268715379,0.015151515151515152
2011,prat,Gentiana pannonica,0.06559526383228498,0.010309278350515464
2011,prat,Gentiana verna,0.008950584734565921,0
2011,prat,Geranium robertianum,0.007390961035660377,0
2011,prat,Geranium sylvaticum,0.026229663434683786,0.04985337243401759
2011,prat,Geum rivale,0.014827870265014415,0.2636363636363636
2011,prat,Globularia cordifolia,0.012516564102828625,0
2011,prat,Hedysarum hedysaroides,0.05,0
2011,prat,Helianthemum alpestre,0.04951656981820102,0
2011,prat,Helianthemum nummularium,0.031399227045786765,0.003663003663003663
2011,prat,Helleborus niger,0.0022283287329127235,0
2011,prat,Heracleum sphondylium,0.11368412987836685,0
2011,prat,Hieracium murorum,0.008418992619870986,0
2011,prat,Hieracium villosum,0.009497656122346198,0
2011,prat,Hippocrepis comosa,0.0959997389190498,0
2011,prat,Hypericum maculatum,0.011346904763535592,0.002564102564102564
2011,prat,Knautia arvensis,0.04390132800928699,0.07792207792207792
2011,prat,Knautia dipsacifolia,0.009461483165983144,0
2011,prat,Lamium galeobdolon,0.002038348144296058,0.109375
2011,prat,Lamium maculatum,0.0024637468515393834,0
2011,prat,Lathyrus pratensis,0.01896964554102928,0
2011,prat,Leontodon hispidus,0.041053776978216404,0.0064794816414686825
2011,prat,Leucanthemum vulgare,0.061741509346434756,0
2011,prat,Lilium martagon,0.02338187402914544,0
2011,prat,Lotus corniculatus,0.01529816106840193,0.008
2011,prat,Lysimachia nemorum,0.004575963244948934,0
2011,prat,Medicago lupulina,0.004515051555013345,0
2011,prat,Melampyrum sylvaticum,0.007063375995071288,0
2011,prat,Mentha longifolia,0.1074988799190944,0
2011,prat,Myosotis alpestris,0.022014567550939886,0.017543859649122806
2011,prat,Myosotis sylvatica,0.16985884923913028,0
2011,prat,Origanum vulgare,0.0833832227457853,0.08571428571428572
2011,prat,Phyteuma orbiculare,0.01875192361480055,0.0481283422459893
2011,prat,Phyteuma spicatum,0.00835110695708572,0
2011,prat,Plantago lanceolata,0.04535796552464575,0.00625
2011,prat,Plantago media,0.012561807262923694,0.027210884353741496
2011,prat,Polygala alpestris,0.007585512538459648,0
2011,prat,Polygala amara,0.007632144269983627,0
2011,prat,Polygala chamaebuxus,0.020446937169047368,0
2011,prat,Polygonatum verticillatum,0.004034830423008383,0
2011,prat,Potentilla aurea,0.023109712044490232,0
2011,prat,Potentilla erecta,0.010731999954366512,0.003703703703703704
2011,prat,Primula elatior,0.005455564760265346,0
2011,prat,Primula farinosa,0.01205817728939791,0
2011,prat,Primula minima,0.012048192771084338,0
2011,prat,Primula veris,0.008130081300813009,0
2011,prat,Prunella vulgaris,0.04329181604501333,0.18
2011,prat,Ranunculus acris,0.037419636869065936,0
2011,prat,Ranunculus alpestris,0.0427695749886793,0
2011,prat,Ranunculus montanus,0.047137259034807796,0
2011,prat,Ranunculus nemorosus,0.01462679380051527,0
2011,prat,Ranunculus repens,0.0251884285089964,0
2011,prat,Rhinanthus alectorolophus,0.025531600682183846,0.05263157894736842
2011,prat,Rhinanthus glacialis,0.01940687350739994,0.013392857142857142
2011,prat,Rhinanthus minor,0.04098927522150557,0.13513513513513514
2011,prat,Rhododendron hirsutum,0.1290336384263843,0.38235294117647056
2011,prat,Rhodothamnus chamaecistus,0.013720031391326212,0
2011,prat,Rumex acetosa,0.010936048924497135,0
2011,prat,Rumex alpestris,0.006435263434281264,0
2011,prat,Salvia glutinosa,0.1299871957039649,0
2011,prat,Saxifraga aizoides,0.09441824956343006,0.16666666666666666
2011,prat,Scabiosa lucida,0.05891407410099098,0.06204379562043796
2011,prat,Scrophularia nodosa,0.0073735106476757765,0.03125
2011,prat,Senecio abrotanifolius,0.22774458470826875,0
2011,prat,Senecio ovatus,0.042905639933427976,0.008403361344537815
2011,prat,Silene acaulis,0.028375685998182135,0
2011,prat,Silene dioica,0.010185043211828122,0.004761904761904762
2011,prat,Silene flos-cuculi,0.002032373184471382,0
2011,prat,Silene vulgaris,0.12175423024132297,0
2011,prat,Soldanella alpina,0.008051180774752004,0
2011,prat,Solidago virgaurea,0.02108147703866362,0.043478260869565216
2011,prat,Stachys alopecuros,0.10217263468652685,0.3360323886639676
2011,prat,Stachys officinalis,0.027145488029465932,0
2011,prat,Stachys sylvatica,0.011270209720411666,0
2011,prat,Taraxacum officinale,0.02,0
2011,prat,Teucrium chamaedrys,0.0036837453567751407,0
2011,prat,Thalictrum aquilegiifolium,0.010056504672170227,0
2011,prat,Thymus praecox,0.008890004889489836,0.004484304932735426
2011,prat,Thymus pulegioides,0.01841811631329661,0.14193548387096774
2011,prat,Tofieldia calyculata,0.009767811183037742,0
2011,prat,Tragopogon pratensis,0.009136104535247132,0
2011,prat,Trifolium badium,0.008053906605172426,0
2011,prat,Trifolium montanum,0.014767452254589525,0
2011,prat,Trifolium pratense,0.05192838791701519,0.014285714285714285
2011,prat,Trifolium repens,0.016806923994929505,0.010638297872340425
2011,prat,Trollius europaeus,0.052030476655192344,0.0022471910112359553
2011,prat,Vaccinium myrtillus,0.005709756728778468,0
2011,prat,Vaccinium vitis-idaea,0.007160964794300573,0.05
2011,prat,Veronica alpina,0.011121415995975855,0
2011,prat,Veronica aphylla,0.005163695417225842,0
2011,prat,Veronica chamaedrys,0.006908798306359148,0.04709141274238227
2011,prat,Veronica officinalis,0.004171965072646767,0
2011,prat,Vicia cracca,0.024293725525928626,0
2011,prat,Vicia sepium,0.0019362666131843755,0
2011,prat,Willemetia stipitata,0.03474276853040275,0
2011,psit,Achillea atrata,0.011986125030659102,0
2011,psit,Acinos alpinus,0.03392981456195084,0.037037037037037035
2011,psit,Aconitum napellus,0.011154032529931671,0
2011,psit,Aconitum vulparia,0.002002565617532686,0
2011,psit,Adenostyles alliariae,0.10647731803859681,0.1951219512195122
2011,psit,Ajuga reptans,9.958093038032413e-4,0
2011,psit,Alchemilla vulgaris,0.04740988850847774,0
2011,psit,Androsace chamaejasme,0.054874414644529586,0
2011,psit,Antennaria dioica,0.007771668118466898,0
2011,psit,Anthericum ramosum,0.008533301378468576,0
2011,psit,Anthyllis vulneraria,0.28742569697088705,0
2011,psit,Aposeris foetida,0.001491170859627372,0.3333333333333333
2011,psit,Aster bellidiastrum,0.019162155046726654,0
2011,psit,Bartsia alpina,0.009886864675024643,0
2011,psit,Biscutella laevigata,0.05273454895220984,0
2011,psit,Buphthalmum salicifolium,0.009586997862392959,0
2011,psit,Campanula alpina,0.010778727445394112,0
2011,psit,Campanula scheuchzeri,0.05668551572371963,0
2011,psit,Carduus defloratus,0.023799776300575972,0.543859649122807
2011,psit,Carum carvi,0.020593807813573537,0
2011,psit,Centaurea jacea,0.08549817812579488,0.1
2011,psit,Centaurea scabiosa,0.020838023764853032,0.125
2011,psit,Chaerophyllum hirsutum,0.30653380170280703,0
2011,psit,Cirsium arvense,0.008387432357820392,0
2011,psit,Cirsium oleraceum,0.02004752970606629,0
2011,psit,Cirsium palustre,0.07183016182213131,0.4
2011,psit,Cirsium vulgare,0.05,0
2011,psit,Clinopodium vulgare,0.011280017433090291,0
2011,psit,Crepis aurea,0.029929780217699136,0.18181818181818182
2011,psit,Crepis biennis,0.020021718277835616,0
2011,psit,Dactylorhiza maculata,0.03149577892179516,0
2011,psit,Daphne mezereum,0.0034129692832764505,0
2011,psit,Dryas octopetala,0.05855391442756211,0
2011,psit,Epilobium montanum,0.009189565141497881,0
2011,psit,Euphorbia cyparissias,0.00268652948225537,0
2011,psit,Euphrasia rostkoviana,0.030383566873091152,0
2011,psit,Fragaria vesca,8.131263648389357e-4,0
2011,psit,Galeopsis tetrahit,2.961701294552487e-4,0
2011,psit,Galium anisophyllon,0.01945834111880422,0
2011,psit,Gentiana asclepiadea,0.09147976766503942,0
2011,psit,Gentiana aspera,0.005935889175257732,0
2011,psit,Gentiana clusii,0.03881160118147258,0
2011,psit,Gentiana pannonica,0.06294896960052829,0
2011,psit,Gentiana verna,0.01631953500069442,0
2011,psit,Geranium robertianum,0.007778961717729033,0
2011,psit,Geranium sylvaticum,0.021250913994584425,0.08695652173913043
2011,psit,Geum rivale,0.008859223857711663,0
2011,psit,Globularia cordifolia,0.009456560893342502,0
2011,psit,Helianthemum alpestre,0.04624881291547958,0
2011,psit,Helianthemum nummularium,0.03464423810867218,0
2011,psit,Heracleum sphondylium,0.32233005211426274,0
2011,psit,Hieracium murorum,0.003994461831124202,0
2011,psit,Hieracium villosum,0.013617113815358368,0
2011,psit,Hippocrepis comosa,0.009191791286084185,0
2011,psit,Hypericum maculatum,0.01811494909107307,0.014084507042253521
2011,psit,Knautia arvensis,0.027282815367274595,0.16666666666666666
2011,psit,Knautia dipsacifolia,0.029188060856860935,0
2011,psit,Lamium galeobdolon,5.926955114152266e-4,0
2011,psit,Lathyrus pratensis,0.02385871342285717,0
2011,psit,Leontodon hispidus,0.04165923149853733,0.02247191011235955
2011,psit,Leucanthemum vulgare,0.06853865645441372,0
2011,psit,Lotus corniculatus,0.015262459981118295,0.01098901098901099
2011,psit,Lysimachia nemorum,7.277465972190355e-4,0
2011,psit,Medicago lupulina,0.002667224423617757,0
2011,psit,Melampyrum sylvaticum,0.006132092818004633,0
2011,psit,Mentha longifolia,0.06692906215632492,0
2011,psit,Myosotis alpestris,0.01538443169582305,0.03333333333333333
2011,psit,Origanum vulgare,0.2120887239371838,0.4166666666666667
2011,psit,Phyteuma orbiculare,0.012728012687079515,0.02040816326530612
2011,psit,Plantago lanceolata,0.04375588072361128,0
2011,psit,Plantago media,0.0062218488298121126,0
2011,psit,Polygala alpestris,8.966984331626458e-4,0
2011,psit,Polygala amara,0.01006142918343583,0.1111111111111111
2011,psit,Polygala chamaebuxus,0.006172839506172839,0
2011,psit,Potentilla aurea,0.02011362690418713,0
2011,psit,Potentilla brauneana,0.021739130434782608,0
2011,psit,Potentilla erecta,0.009252563358246643,0
2011,psit,Prunella vulgaris,0.04803884625769067,0
2011,psit,Ranunculus acris,0.007242942044168649,0
2011,psit,Ranunculus alpestris,0.012799094413709642,0
2011,psit,Ranunculus montanus,0.0527377707600634,0
2011,psit,Ranunculus nemorosus,0.004524069803938323,0
2011,psit,Ranunculus repens,0.0025149896353250044,0
2011,psit,Rhinanthus alectorolophus,0.006814258911819887,0
2011,psit,Rhinanthus glacialis,0.016135016671955382,0
2011,psit,Rhododendron hirsutum,0.04747055057292303,0.1
2011,psit,Rumex acetosa,0.021515513748374144,0
2011,psit,Rumex alpestris,0.0071262475148468835,0
2011,psit,Salvia glutinosa,0.11157263320141624,0.1
2011,psit,Saxifraga aizoides,0.007042253521126761,0
2011,psit,Scabiosa lucida,0.0269161545747809,0.06666666666666667
2011,psit,Scrophularia nodosa,0.008407826820921581,0
2011,psit,Senecio abrotanifolius,0.20764868375653261,0.05405405405405406
2011,psit,Senecio ovatus,0.031285808142454345,0.07407407407407407
2011,psit,Silene acaulis,0.02821042029043662,0.3333333333333333
2011,psit,Silene dioica,0.007375679473251167,0
2011,psit,Silene vulgaris,0.29517796786326245,0
2011,psit,Soldanella alpina,0.007246376811594204,0
2011,psit,Solidago virgaurea,0.009879552401181164,0
2011,psit,Stachys alopecuros,0.15193670713744437,0.1875
2011,psit,Stachys officinalis,0.017085678549093184,0.25
2011,psit,Stachys sylvatica,0.0132813944548536,0
2011,psit,Teucrium chamaedrys,0.001477035039211294,0
2011,psit,Thalictrum aquilegiifolium,0.0018017460192137989,0
2011,psit,Thymus praecox,0.009894215291786386,0.08333333333333333
2011,psit,Thymus pulegioides,0.013043763037882596,0.10144927536231885
2011,psit,Tofieldia calyculata,0.007343592480048098,0
2011,psit,Tragopogon pratensis,0.008411764705882353,0
2011,psit,Trifolium badium,0.010309278350515464,0
2011,psit,Trifolium pratense,0.08255436644850542,0
2011,psit,Trifolium repens,0.012648074209318301,0
2011,psit,Trollius europaeus,0.012981417767152233,0
2011,psit,Veronica alpina,0.026737948828235113,0
2011,psit,Veronica aphylla,0.0078539967907784,0
2011,psit,Veronica chamaedrys,0.007538949651941382,0
2011,psit,Veronica officinalis,0.004568824937083854,0
2011,psit,Vicia cracca,0.004542839274546592,0
2011,psit,Vicia sepium,0.0022692308431013653,0
2011,psit,Willemetia stipitata,0.03957469447490786,0
2011,pyre,Achillea atrata,0.02242296872827433,0
2011,pyre,Acinos alpinus,0.018598349921565848,0.12903225806451613
2011,pyre,Aconitum napellus,0.003429453678464807,0
2011,pyre,Aconitum vulparia,0.010274068108010645,0
2011,pyre,Adenostyles alliariae,0.06408501908573809,0
2011,pyre,Ajuga reptans,4.8165869218500803e-4,0
2011,pyre,Alchemilla vulgaris,0.056648112043468715,0
2011,pyre,Androsace chamaejasme,0.019411837654077918,0
2011,pyre,Anthyllis vulneraria,0.030918221585635144,0
2011,pyre,Aposeris foetida,0.03254178982720929,0
2011,pyre,Aster bellidiastrum,0.02638235203137405,0
2011,pyre,Bartsia alpina,0.019868985461233984,0.18181818181818182
2011,pyre,Biscutella laevigata,0.06390545722775445,0
2011,pyre,Buphthalmum salicifolium,0.08365651369055882,0
2011,pyre,Campanula alpina,0.03179698910234805,0.5
2011,pyre,Campanula cochleariifolia,0.04100871230769607,0
2011,pyre,Campanula scheuchzeri,0.05014526414579513,0.15789473684210525
2011,pyre,Carduus defloratus,0.017779884497880597,0.05405405405405406
2011,pyre,Centaurea jacea,0.0058997050147492625,0
2011,pyre,Chaerophyllum hirsutum,0.10885118374511386,0
2011,pyre,Cirsium spinosissimum,0.036922904527117884,0
2011,pyre,Clinopodium vulgare,0.005399641382308194,0
2011,pyre,Crepis aurea,0.027849636752411706,0
2011,pyre,Crepis terglouensis,0.07751382040938294,0
2011,pyre,Dactylorhiza maculata,0.007410593881326268,0
2011,pyre,Daphne mezereum,0.004042933239769066,0
2011,pyre,Dryas octopetala,0.16395470366337403,0.2
2011,pyre,Epilobium montanum,0.0037740561611907045,0
2011,pyre,Euphrasia picta,0.01639344262295082,0
2011,pyre,Euphrasia rostkoviana,0.0030873905145524906,0
2011,pyre,Fragaria vesca,8.941950872678216e-4,0
2011,pyre,Galium anisophyllon,0.02237471970564005,0
2011,pyre,Gentiana asclepiadea,7.401924500370097e-4,0
2011,pyre,Gentiana aspera,0.02537250587452291,0
2011,pyre,Gentiana clusii,0.07696423138418426,0
2011,pyre,Gentiana pannonica,0.010540311024673442,0
2011,pyre,Gentiana verna,0.007224829181603701,0
2011,pyre,Geranium sylvaticum,0.056904272154803974,0.11764705882352941
2011,pyre,Geum rivale,0.013018869563245107,0.1111111111111111
2011,pyre,Globularia cordifolia,0.0090059711425345,0
2011,pyre,Hedysarum hedysaroides,0.029660652920962198,0
2011,pyre,Helianthemum alpestre,0.04827828333895068,0
2011,pyre,Helianthemum nummularium,0.029941821252033454,0
2011,pyre,Hieracium murorum,0.004658133000052242,0
2011,pyre,Hieracium villosum,0.00882957398378274,0.05
2011,pyre,Hippocrepis comosa,0.008909310725362156,0
2011,pyre,Hypericum maculatum,0.005470255047054289,0
2011,pyre,Knautia arvensis,0.004743300994443939,0
2011,pyre,Knautia dipsacifolia,0.008290764421316554,0
2011,pyre,Lamium galeobdolon,9.569377990430623e-4,0
2011,pyre,Leontodon hispidus,0.03646761545528625,0
2011,pyre,Leucanthemum vulgare,0.03711886903872233,0
2011,pyre,Lilium martagon,0.010897522872000692,0
2011,pyre,Linaria alpina,0.008333333333333333,0
2011,pyre,Lotus corniculatus,0.013957971279384406,0.02564102564102564
2011,pyre,Lysimachia nemorum,4.7846889952153117e-4,0
2011,pyre,Medicago lupulina,0.001376812470113775,0
2011,pyre,Melampyrum sylvaticum,0.008849557522123894,0
2011,pyre,Myosotis alpestris,0.008776553494298574,0
2011,pyre,Phyteuma orbiculare,0.020437008388379224,0.058823529411764705
2011,pyre,Phyteuma spicatum,0.02359882005899705,0
2011,pyre,Plantago lanceolata,0.002795417688695739,0
2011,pyre,Plantago media,0.001377321325957779,0
2011,pyre,Polygala alpestris,0.003821677732221457,0
2011,pyre,Polygala amara,0.005137215467477229,0
2011,pyre,Polygala chamaebuxus,0.011627906976744186,0
2011,pyre,Polygonatum verticillatum,0.0029498525073746312,0
2011,pyre,Potentilla aurea,0.010033172174483134,0
2011,pyre,Potentilla erecta,0.017881068011159847,0
2011,pyre,Prunella vulgaris,0.006711958165481829,0
2011,pyre,Ranunculus acris,0.004664013210822712,0
2011,pyre,Ranunculus alpestris,0.02929005924139898,0
2011,pyre,Ranunculus montanus,0.025838691122607723,0
2011,pyre,Ranunculus nemorosus,0.008376093227117808,0
2011,pyre,Rhinanthus glacialis,0.016078591584647674,0
2011,pyre,Rhododendron hirsutum,0.17827591796361708,0.27586206896551724
2011,pyre,Rhodothamnus chamaecistus,0.02784267912772586,0
2011,pyre,Rumex acetosa,0.005527315923980411,0
2011,pyre,Rumex alpestris,0.009569377990430623,0
2011,pyre,Saxifraga aizoides,0.32221332294812544,0.5
2011,pyre,Scabiosa lucida,0.050447751696788,0.10526315789473684
2011,pyre,Senecio abrotanifolius,0.2698380648259871,0
2011,pyre,Senecio ovatus,0.02448210026310123,0
2011,pyre,Silene acaulis,0.04062464891585215,0
2011,pyre,Silene dioica,0.01200179850805588,0
2011,pyre,Silene vulgaris,0.010577175960793276,0.09090909090909091
2011,pyre,Solidago virgaurea,0.045936858721389785,0.2
2011,pyre,Stachys alopecuros,0.09040302413975372,0
2011,pyre,Thalictrum aquilegiifolium,0.012321980200474458,0
2011,pyre,Thymus praecox,0.011336176424678376,0
